ID,Link,Address,Sale Type,Sale Date,Price,Page Number
2d7dc2b8-0b9b-4a55-b488-02afe8bd2ccb,/adresse/rybjerg-alle-84-2860-soeborg-01590702__84_______,,Rybjerg Alle 842860 Søborg,Tvangsauktion,04-12-2012,11
2d7dc2b8-0b9b-4a55-b488-02afe8bd2ccb,/adresse/rybjerg-alle-84-2860-soeborg-01590702__84_______,,Fri handel,13-07-1998,1.078.380,11
2d7dc2b8-0b9b-4a55-b488-02afe8bd2ccb,/adresse/rybjerg-alle-84-2860-soeborg-01590702__84_______,,Fri handel,21-04-1997,768.494,11
a5772690-2c5b-4320-ab3f-f28106930d57,/adresse/runebergs-alle-4-2860-soeborg-01590699___4_______,,Runebergs Alle 42860 Søborg,Tvangsauktion,06-12-2010,11
a5772690-2c5b-4320-ab3f-f28106930d57,/adresse/runebergs-alle-4-2860-soeborg-01590699___4_______,,Andet,06-05-1999,468.615,11
a5772690-2c5b-4320-ab3f-f28106930d57,/adresse/runebergs-alle-4-2860-soeborg-01590699___4_______,,Fri handel,10-01-1995,769.000,11
0c34e6fc-4f21-4380-a265-48ffbd3392e8,/adresse/rugtoften-13a-2880-bagsvaerd-01590694_13a_______,,Rugtoften 13A2880 Bagsværd,Tvangsauktion,01-03-2010,11
0c34e6fc-4f21-4380-a265-48ffbd3392e8,/adresse/rugtoften-13a-2880-bagsvaerd-01590694_13a_______,,Fri handel,13-03-1997,1.273.448,11
0c34e6fc-4f21-4380-a265-48ffbd3392e8,/adresse/rugtoften-13a-2880-bagsvaerd-01590694_13a_______,,Fri handel,21-11-1994,927.500,11
ea157e0d-7ffd-412c-ac38-e6478ac6526e,/adresse/rosmosevej-28-2650-hvidovre-01676929__28_______,,Rosmosevej 282650 Hvidovre,Tvangsauktion,07-06-2010,11
ea157e0d-7ffd-412c-ac38-e6478ac6526e,/adresse/rosmosevej-28-2650-hvidovre-01676929__28_______,,Tvangsauktion,02-12-2004,2.495.000,11
ca3ede18-2f2a-49f7-b970-42127b0cfafb,/adresse/roskildevej-382-1-44-2610-roedovre-01750690_382__1__44,,"Roskildevej 382, 1. 44.2610 Rødovre",Tvangsauktion,31-10-2008,11
ca3ede18-2f2a-49f7-b970-42127b0cfafb,/adresse/roskildevej-382-1-44-2610-roedovre-01750690_382__1__44,,Fri handel,20-09-2007,1.700.000,11
ca3ede18-2f2a-49f7-b970-42127b0cfafb,/adresse/roskildevej-382-1-44-2610-roedovre-01750690_382__1__44,,Fri handel,01-11-2005,1.195.000,11
a32d20d9-a1c6-442a-9977-1a815eddca86,/adresse/roskildevej-378-0-1-2630-taastrup-01696362_378_st___1,,"Roskildevej 378, st. 1.2630 Taastrup",Tvangsauktion,02-07-2013,11
a32d20d9-a1c6-442a-9977-1a815eddca86,/adresse/roskildevej-378-0-1-2630-taastrup-01696362_378_st___1,,Fri handel,15-01-2005,749.000,11
a32d20d9-a1c6-442a-9977-1a815eddca86,/adresse/roskildevej-378-0-1-2630-taastrup-01696362_378_st___1,,Fri handel,04-03-2001,595.000,11
cdef69e8-12a6-4721-b84e-178b06741104,/adresse/roskildevej-346-2630-taastrup-01696362_346_______,,Roskildevej 3462630 Taastrup,Tvangsauktion,11-12-2012,11
cdef69e8-12a6-4721-b84e-178b06741104,/adresse/roskildevej-346-2630-taastrup-01696362_346_______,,Fri handel,20-07-2005,579.500,11
cdef69e8-12a6-4721-b84e-178b06741104,/adresse/roskildevej-346-2630-taastrup-01696362_346_______,,Fri handel,13-02-2000,311.550,11
fbe97856-3c60-497d-b5fe-91defbafae9c,/adresse/roskildevej-280-0-tv-2610-roedovre-01750690_280_st__tv,,"Roskildevej 280, st. tv.2610 Rødovre",Tvangsauktion,11-04-2011,11
fbe97856-3c60-497d-b5fe-91defbafae9c,/adresse/roskildevej-280-0-tv-2610-roedovre-01750690_280_st__tv,,Fri handel,10-03-2005,1.488.000,11
fbe97856-3c60-497d-b5fe-91defbafae9c,/adresse/roskildevej-280-0-tv-2610-roedovre-01750690_280_st__tv,,Familie handel,07-06-1995,352.877,11
fe01d7d0-4980-4c79-bfdc-09f2cd5a6d17,/adresse/robinievej-60-2620-albertslund-01650387__60_______,,Robinievej 602620 Albertslund,Tvangsauktion,09-01-2018,11
fe01d7d0-4980-4c79-bfdc-09f2cd5a6d17,/adresse/robinievej-60-2620-albertslund-01650387__60_______,,Fri handel,21-02-2007,2.595.000,11
1d5b000f-56e3-49b4-97fc-f594c8efee93,/adresse/riggervej-15-2660-broendby-strand-01530536__15_______,,Riggervej 152660 Brøndby Strand,Tvangsauktion,19-06-2012,11
1d5b000f-56e3-49b4-97fc-f594c8efee93,/adresse/riggervej-15-2660-broendby-strand-01530536__15_______,,Fri handel,07-05-2000,1.144.085,11
1d5b000f-56e3-49b4-97fc-f594c8efee93,/adresse/riggervej-15-2660-broendby-strand-01530536__15_______,,Fri handel,07-02-1995,615.000,11
c89dfbe3-dbd0-4f6f-92e9-b02e0f086f00,/adresse/resenbrovej-10-2610-roedovre-01750678__10_______,,Resenbrovej 102610 Rødovre,Tvangsauktion,29-07-1999,11
e6332480-dea2-4c1b-9149-57ae79a0dd74,/adresse/resedavej-3-2820-gentofte-01570647___3_______,,Resedavej 32820 Gentofte,Tvangsauktion,19-10-2009,11
e6332480-dea2-4c1b-9149-57ae79a0dd74,/adresse/resedavej-3-2820-gentofte-01570647___3_______,,Fri handel,09-02-2007,4.895.000,11
e6332480-dea2-4c1b-9149-57ae79a0dd74,/adresse/resedavej-3-2820-gentofte-01570647___3_______,,Fri handel,15-12-2005,3.070.000,11
3362f405-b0ae-4826-bb9b-c12a88ae5114,/adresse/refmosevej-8-2640-hedehusene-01696199___8_______,,Refmosevej 82640 Hedehusene,Tvangsauktion,09-07-2013,11
3362f405-b0ae-4826-bb9b-c12a88ae5114,/adresse/refmosevej-8-2640-hedehusene-01696199___8_______,,Fri handel,13-09-2005,2.195.000,11
3362f405-b0ae-4826-bb9b-c12a88ae5114,/adresse/refmosevej-8-2640-hedehusene-01696199___8_______,,Fri handel,05-09-2000,1.225.244,11
2ccef152-9781-4ceb-bcac-16e08ace238f,/adresse/reerslevvej-11-2640-hedehusene-01696118__11_______,,Reerslevvej 112640 Hedehusene,Tvangsauktion,28-11-2013,11
2ccef152-9781-4ceb-bcac-16e08ace238f,/adresse/reerslevvej-11-2640-hedehusene-01696118__11_______,,Tvangsauktion,28-11-2013,1.950.000,11
2ccef152-9781-4ceb-bcac-16e08ace238f,/adresse/reerslevvej-11-2640-hedehusene-01696118__11_______,,Andet,03-12-2001,646.712,11
252196fc-ba83-40ef-b660-e377e5b24442,/adresse/rebaek-soepark-3-9-922-2650-hvidovre-01676690___3__9_922,,"Rebæk Søpark 3, 9. 922.2650 Hvidovre",Tvangsauktion,12-11-2001,11
252196fc-ba83-40ef-b660-e377e5b24442,/adresse/rebaek-soepark-3-9-922-2650-hvidovre-01676690___3__9_922,,Fri handel,02-10-1999,486.000,11
4bb462d3-764e-4987-9292-364019a6060b,/adresse/rebaek-soepark-3-16-1605-2650-hvidovre-01676690___3_161605,,"Rebæk Søpark 3, 16. 1605.2650 Hvidovre",Tvangsauktion,10-03-1993,11
e2cf793b-2ec2-485d-950f-a23ec1a3328a,/adresse/rebaek-soepark-3-15-1508-2650-hvidovre-01676690___3_151508,,"Rebæk Søpark 3, 15. 1508.2650 Hvidovre",Tvangsauktion,31-05-2010,11
e2cf793b-2ec2-485d-950f-a23ec1a3328a,/adresse/rebaek-soepark-3-15-1508-2650-hvidovre-01676690___3_151508,,Fri handel,25-07-1995,209.000,11
2c4bec6c-2dcc-4dd0-8bad-ae1cdcd6f0cb,/adresse/rebaek-soepark-3-11-1112-2650-hvidovre-01676690___3_111112,,"Rebæk Søpark 3, 11. 1112.2650 Hvidovre",Tvangsauktion,22-02-2011,11
2c4bec6c-2dcc-4dd0-8bad-ae1cdcd6f0cb,/adresse/rebaek-soepark-3-11-1112-2650-hvidovre-01676690___3_111112,,Fri handel,26-04-2004,629.142,11
2c4bec6c-2dcc-4dd0-8bad-ae1cdcd6f0cb,/adresse/rebaek-soepark-3-11-1112-2650-hvidovre-01676690___3_111112,,Fri handel,15-07-1999,330.000,11
8dab9f86-d604-4a4a-bd2d-7930eea0298b,/adresse/rebaek-soepark-3-10-1011-2650-hvidovre-01676690___3_101011,,"Rebæk Søpark 3, 10. 1011.2650 Hvidovre",Tvangsauktion,07-04-2014,12
8dab9f86-d604-4a4a-bd2d-7930eea0298b,/adresse/rebaek-soepark-3-10-1011-2650-hvidovre-01676690___3_101011,,Fri handel,29-08-1999,508.540,12
e2815fd9-9f2c-4703-becf-446b1c07bf14,/adresse/rebaek-soepark-11-3-mf-2650-hvidovre-01676690__11__3__mf,,"Rebæk Søpark 11, 3. mf.2650 Hvidovre",Tvangsauktion,07-06-2011,12
e2815fd9-9f2c-4703-becf-446b1c07bf14,/adresse/rebaek-soepark-11-3-mf-2650-hvidovre-01676690__11__3__mf,,Fri handel,05-09-1997,460.000,12
14118413-5b85-44ec-961b-81c2fcd4818f,/adresse/randvolden-11-2730-herlev-01636330__11_______,,Randvolden 112730 Herlev,Tvangsauktion,25-05-2012,12
14118413-5b85-44ec-961b-81c2fcd4818f,/adresse/randvolden-11-2730-herlev-01636330__11_______,,Fri handel,01-09-2004,2.695.000,12
1aae868e-09f4-4a01-86ab-c0386e1543cf,/adresse/prinsesse-alexandrines-alle-18-2-th-2920-charlottenlund-01570636__18__2__th,,"Prinsesse Alexandrines Alle 18, 2. th.2920 Charlottenlund",Tvangsauktion,10-11-2011,12
1aae868e-09f4-4a01-86ab-c0386e1543cf,/adresse/prinsesse-alexandrines-alle-18-2-th-2920-charlottenlund-01570636__18__2__th,,Fri handel,05-12-2005,1.995.000,12
1aae868e-09f4-4a01-86ab-c0386e1543cf,/adresse/prinsesse-alexandrines-alle-18-2-th-2920-charlottenlund-01570636__18__2__th,,Fri handel,08-01-2004,1.250.000,12
cdbc8645-46f4-4f08-ad7d-1af74790121c,/adresse/porsager-35-2620-albertslund-01650365__35_______,,Porsager 352620 Albertslund,Tvangsauktion,07-02-2012,12
cdbc8645-46f4-4f08-ad7d-1af74790121c,/adresse/porsager-35-2620-albertslund-01650365__35_______,,Fri handel,03-10-2003,1.624.000,12
6f5fa68f-425c-4f1d-b2d2-567e61fa9172,/adresse/plovheldvej-9-2650-hvidovre-01676481___9_______,,Plovheldvej 92650 Hvidovre,Tvangsauktion,21-06-2011,12
6f5fa68f-425c-4f1d-b2d2-567e61fa9172,/adresse/plovheldvej-9-2650-hvidovre-01676481___9_______,,Fri handel,06-01-1997,1.130.546,12
6f5fa68f-425c-4f1d-b2d2-567e61fa9172,/adresse/plovheldvej-9-2650-hvidovre-01676481___9_______,,Fri handel,09-08-1994,720.000,12
be18e648-95b5-41ac-bae2-e428f333df87,/adresse/platanhaven-91-2600-glostrup-01650362__91_______,,Platanhaven 912600 Glostrup,Tvangsauktion,10-09-2012,12
6edb1564-786a-4a0b-bbe8-f25f6337e3b7,/adresse/plantevej-23-2-th-2870-dyssegaard-01570631__23__2__th,,"Plantevej 23, 2. th.2870 Dyssegård",Tvangsauktion,12-12-2012,12
6edb1564-786a-4a0b-bbe8-f25f6337e3b7,/adresse/plantevej-23-2-th-2870-dyssegaard-01570631__23__2__th,,Fri handel,05-11-2007,1.295.000,12
6edb1564-786a-4a0b-bbe8-f25f6337e3b7,/adresse/plantevej-23-2-th-2870-dyssegaard-01570631__23__2__th,,Fri handel,29-04-1997,452.780,12
afc3f06a-41f7-413a-a9a4-74b718dc1079,/adresse/pilevej-6-2600-glostrup-01610380___6_______,,Pilevej 62600 Glostrup,Tvangsauktion,21-01-1994,12
afc3f06a-41f7-413a-a9a4-74b718dc1079,/adresse/pilevej-6-2600-glostrup-01610380___6_______,,Fri handel,15-09-1993,550.000,12
6fcbdfdc-b499-4fef-b46b-9be9dbe520bb,/adresse/pilevangen-29-2660-broendby-strand-01530496__29_______,,Pilevangen 292660 Brøndby Strand,Tvangsauktion,27-04-2011,12
6fcbdfdc-b499-4fef-b46b-9be9dbe520bb,/adresse/pilevangen-29-2660-broendby-strand-01530496__29_______,,Fri handel,04-06-2006,2.695.000,12
2239e8ff-2dd8-4228-8196-43bc7a149910,/adresse/pileskovvej-13-2635-ishoej-01830560__13_______,,Pileskovvej 132635 Ishøj,Tvangsauktion,31-03-2017,12
2239e8ff-2dd8-4228-8196-43bc7a149910,/adresse/pileskovvej-13-2635-ishoej-01830560__13_______,,Fri handel,19-07-2002,1.945.000,12
239a427b-2b1f-4e6d-a0fb-5a71823b0ee5,/adresse/pilegaards-vaenge-183-2635-ishoej-01830530_183_______,,Pilegårds Vænge 1832635 Ishøj,Tvangsauktion,15-01-1996,12
5ec5337d-eb0c-4d05-b6f0-9ca2061c7a4e,/adresse/parkvej-5-2830-virum-01730642___5_______,,Parkvej 52830 Virum,Tvangsauktion,01-06-1992,12
04f837cc-de51-4524-9355-9d4091dac07d,/adresse/parkvej-153-1-th-2630-taastrup-01695738_153__1__th,,"Parkvej 153, 1. th.2630 Taastrup",Tvangsauktion,24-09-2012,12
04f837cc-de51-4524-9355-9d4091dac07d,/adresse/parkvej-153-1-th-2630-taastrup-01695738_153__1__th,,Fri handel,26-04-2006,1.375.000,12
04f837cc-de51-4524-9355-9d4091dac07d,/adresse/parkvej-153-1-th-2630-taastrup-01695738_153__1__th,,Fri handel,10-11-2002,785.000,12
933929d4-9e11-4310-81df-ab28e375b706,/adresse/parcelvej-111-2830-virum-01730640_111_______,,Parcelvej 1112830 Virum,Tvangsauktion,12-12-2012,12
933929d4-9e11-4310-81df-ab28e375b706,/adresse/parcelvej-111-2830-virum-01730640_111_______,,Fri handel,03-12-2007,5.800.000,12
933929d4-9e11-4310-81df-ab28e375b706,/adresse/parcelvej-111-2830-virum-01730640_111_______,,Fri handel,07-06-2006,3.600.005,12
1ce577fe-ce52-4079-b7af-2edbec6e33ea,/adresse/ordrupvej-98a-2-tv-2920-charlottenlund-01570622_98a__2__tv,,"Ordrupvej 98A, 2. tv.2920 Charlottenlund",Tvangsauktion,09-02-2009,12
1ce577fe-ce52-4079-b7af-2edbec6e33ea,/adresse/ordrupvej-98a-2-tv-2920-charlottenlund-01570622_98a__2__tv,,Fri handel,31-12-2007,1.600.000,12
1ce577fe-ce52-4079-b7af-2edbec6e33ea,/adresse/ordrupvej-98a-2-tv-2920-charlottenlund-01570622_98a__2__tv,,Tvangsauktion,02-01-1995,295.000,12
85629877-690c-4b62-ae16-41bc493f8ca7,/adresse/ordrupvej-75b-1-th-2920-charlottenlund-01570622_75b__1__th,,"Ordrupvej 75B, 1. th.2920 Charlottenlund",Tvangsauktion,13-08-2014,12
85629877-690c-4b62-ae16-41bc493f8ca7,/adresse/ordrupvej-75b-1-th-2920-charlottenlund-01570622_75b__1__th,,Fri handel,23-04-2003,1.011.594,12
723539c2-4414-4605-86b7-f9d5c3ecdde5,/adresse/ordrupvej-75a-1-th-2920-charlottenlund-01570622_75a__1__th,,"Ordrupvej 75A, 1. th.2920 Charlottenlund",Tvangsauktion,06-04-2016,12
723539c2-4414-4605-86b7-f9d5c3ecdde5,/adresse/ordrupvej-75a-1-th-2920-charlottenlund-01570622_75a__1__th,,Fri handel,20-12-2005,1.995.000,12
723539c2-4414-4605-86b7-f9d5c3ecdde5,/adresse/ordrupvej-75a-1-th-2920-charlottenlund-01570622_75a__1__th,,Fri handel,22-10-2003,1.235.000,12
64912b6f-f604-4d3a-9501-f79b09d07f09,/adresse/ordrupvej-67-1-tv-2920-charlottenlund-01570622__67__1__tv,,"Ordrupvej 67, 1. tv.2920 Charlottenlund",Tvangsauktion,06-04-1994,12
64912b6f-f604-4d3a-9501-f79b09d07f09,/adresse/ordrupvej-67-1-tv-2920-charlottenlund-01570622__67__1__tv,,Fri handel,07-02-1994,465.000,12
99561189-0fa0-4531-82bd-dc74a7a21d64,/adresse/ordrupvej-37a-1-th-2920-charlottenlund-01570622_37a__1__th,,"Ordrupvej 37A, 1. th.2920 Charlottenlund",Tvangsauktion,18-01-2017,12
99561189-0fa0-4531-82bd-dc74a7a21d64,/adresse/ordrupvej-37a-1-th-2920-charlottenlund-01570622_37a__1__th,,Fri handel,29-01-2007,1.550.000,12
9b266219-5f0f-4ad8-98ee-fbfcb0731a85,/adresse/ordrupvej-126b-0-2920-charlottenlund-01570622126b_st____,,"Ordrupvej 126B, st.2920 Charlottenlund",Tvangsauktion,06-01-2010,13
2e7b3615-f9cc-43b8-ab34-01a8bb16daf8,/adresse/noerregaardsvej-59-2610-roedovre-01750614__59_______,,Nørregårdsvej 592610 Rødovre,Tvangsauktion,07-01-2009,13
2e7b3615-f9cc-43b8-ab34-01a8bb16daf8,/adresse/noerregaardsvej-59-2610-roedovre-01750614__59_______,,Fri handel,10-10-2006,3.127.500,13
7edc3660-beb3-4e35-9867-af00afed8af7,/adresse/naesborgvej-48-1-tv-2650-hvidovre-01676123__48__1__tv,,"Næsborgvej 48, 1. tv.2650 Hvidovre",Tvangsauktion,22-09-2010,13
7edc3660-beb3-4e35-9867-af00afed8af7,/adresse/naesborgvej-48-1-tv-2650-hvidovre-01676123__48__1__tv,,Fri handel,20-03-1996,361.000,13
d2fe8e64-3157-4ce0-ab05-c22ec00f4b76,/adresse/naesborgvej-42-2-tv-2650-hvidovre-01676123__42__2__tv,,"Næsborgvej 42, 2. tv.2650 Hvidovre",Tvangsauktion,28-03-2011,13
d2fe8e64-3157-4ce0-ab05-c22ec00f4b76,/adresse/naesborgvej-42-2-tv-2650-hvidovre-01676123__42__2__tv,,Fri handel,13-03-2003,875.000,13
d2fe8e64-3157-4ce0-ab05-c22ec00f4b76,/adresse/naesborgvej-42-2-tv-2650-hvidovre-01676123__42__2__tv,,Fri handel,16-09-1997,436.000,13
49c59fa2-ab93-4975-83a0-1b9dd18812ce,/adresse/nysoevej-48-2665-vallensbaek-strand-01875858__48_______,,Nysøvej 482665 Vallensbæk Strand,Tvangsauktion,03-05-2010,13
49c59fa2-ab93-4975-83a0-1b9dd18812ce,/adresse/nysoevej-48-2665-vallensbaek-strand-01875858__48_______,,Fri handel,18-09-2002,1.200.000,13
cef018e3-2cf6-4ebe-9702-3718192761f6,/adresse/nyhoejsvej-12-2630-taastrup-01695495__12_______,,Nyhøjsvej 122630 Taastrup,Tvangsauktion,28-02-2020,13
cef018e3-2cf6-4ebe-9702-3718192761f6,/adresse/nyhoejsvej-12-2630-taastrup-01695495__12_______,,Fri handel,11-01-1999,1.309.000,13
f63c3509-f13b-43da-b15e-923a6aafe1ad,/adresse/nordre-ringvej-90-2600-glostrup-01610358__90_______,,Nordre Ringvej 902600 Glostrup,Tvangsauktion,28-06-2011,13
f63c3509-f13b-43da-b15e-923a6aafe1ad,/adresse/nordre-ringvej-90-2600-glostrup-01610358__90_______,,Fri handel,19-09-2005,2.595.000,13
f63c3509-f13b-43da-b15e-923a6aafe1ad,/adresse/nordre-ringvej-90-2600-glostrup-01610358__90_______,,Fri handel,30-04-1999,1.460.000,13
72b49688-9b4f-40ff-b5c3-9f2286b19cbe,/adresse/nordre-ringvej-5-2-th-2600-glostrup-01610358___5__2__th,,"Nordre Ringvej 5, 2. th.2600 Glostrup",Tvangsauktion,25-02-2013,13
72b49688-9b4f-40ff-b5c3-9f2286b19cbe,/adresse/nordre-ringvej-5-2-th-2600-glostrup-01610358___5__2__th,,Fri handel,17-05-1994,373.471,13
76466cfc-54fe-4ec2-9a03-3d085993af26,/adresse/nordre-molevej-9-2930-klampenborg-01730934___9_______,,Nordre Molevej 92930 Klampenborg,Tvangsauktion,07-04-2010,13
76466cfc-54fe-4ec2-9a03-3d085993af26,/adresse/nordre-molevej-9-2930-klampenborg-01730934___9_______,,Fri handel,07-11-2004,10.500.000,13
76466cfc-54fe-4ec2-9a03-3d085993af26,/adresse/nordre-molevej-9-2930-klampenborg-01730934___9_______,,Fri handel,30-06-2002,8.250.000,13
264cc35e-bfd9-4bda-aad5-f3b835896913,/adresse/nordlundsvej-25-2650-hvidovre-01676033__25_______,,Nordlundsvej 252650 Hvidovre,Tvangsauktion,04-10-2023,13
264cc35e-bfd9-4bda-aad5-f3b835896913,/adresse/nordlundsvej-25-2650-hvidovre-01676033__25_______,,Familie handel,31-03-1992,815.000,13
a8ea0a66-5f36-4859-a9fe-9656e2b37350,/adresse/niels-frederiksens-alle-6-2610-roedovre-01750595___6_______,,Niels Frederiksens Alle 62610 Rødovre,Tvangsauktion,15-03-2023,13
a8ea0a66-5f36-4859-a9fe-9656e2b37350,/adresse/niels-frederiksens-alle-6-2610-roedovre-01750595___6_______,,Fri handel,12-05-2010,2.100.000,13
a8ea0a66-5f36-4859-a9fe-9656e2b37350,/adresse/niels-frederiksens-alle-6-2610-roedovre-01750595___6_______,,Fri handel,14-05-2003,1.741.850,13
7d975645-1cf4-482d-95bb-40a737fc8bf7,/adresse/niels-frederiksens-alle-20-2610-roedovre-01750595__20_______,,Niels Frederiksens Alle 202610 Rødovre,Tvangsauktion,21-09-1994,13
e21ad52b-28c1-4223-9a8e-60814d4d484b,/adresse/niels-finsens-alle-65-2860-soeborg-01590604__65_______,,Niels Finsens Alle 652860 Søborg,Tvangsauktion,26-05-2010,13
e21ad52b-28c1-4223-9a8e-60814d4d484b,/adresse/niels-finsens-alle-65-2860-soeborg-01590604__65_______,,Fri handel,20-05-2002,3.059.020,13
9f5246db-3896-461f-96c0-28af01dea1ff,/adresse/nestors-alle-13-2650-hvidovre-01675974__13_______,,Nestors Alle 132650 Hvidovre,Tvangsauktion,05-07-1993,13
9f5246db-3896-461f-96c0-28af01dea1ff,/adresse/nestors-alle-13-2650-hvidovre-01675974__13_______,,Fri handel,15-06-1993,755.000,13
1e5b17f7-6f76-4937-ad46-065d888321a3,/adresse/nellikevaenget-13-2625-vallensbaek-01875525__13_______,,Nellikevænget 132625 Vallensbæk,Tvangsauktion,30-08-2011,13
1e5b17f7-6f76-4937-ad46-065d888321a3,/adresse/nellikevaenget-13-2625-vallensbaek-01875525__13_______,,Fri handel,12-04-2006,3.895.000,13
1e5b17f7-6f76-4937-ad46-065d888321a3,/adresse/nellikevaenget-13-2625-vallensbaek-01875525__13_______,,Fri handel,10-11-2004,1.322.850,13
947ec15d-6c17-4531-97a7-572d5873f8a3,/adresse/nattergalevej-15-2630-taastrup-01695386__15_______,,Nattergalevej 152630 Taastrup,Tvangsauktion,06-07-1993,13
a2766930-b4d7-445e-b7b1-c354cfb30c68,/adresse/natsvaermervej-50-2610-roedovre-01750017__50_______,,Natsværmervej 502610 Rødovre,Tvangsauktion,12-12-2012,13
a2766930-b4d7-445e-b7b1-c354cfb30c68,/adresse/natsvaermervej-50-2610-roedovre-01750017__50_______,,Fri handel,12-10-1994,650.000,13
a2766930-b4d7-445e-b7b1-c354cfb30c68,/adresse/natsvaermervej-50-2610-roedovre-01750017__50_______,,Fri handel,10-01-1993,715.970,13
b788be7c-91ee-4fc1-9deb-8fa7df562cba,/adresse/maagevej-7b-2650-hvidovre-01675615__7b_______,,Mågevej 7B2650 Hvidovre,Tvangsauktion,07-03-2011,13
b788be7c-91ee-4fc1-9deb-8fa7df562cba,/adresse/maagevej-7b-2650-hvidovre-01675615__7b_______,,Andet,15-12-2010,1.500.000,13
28f5041c-c654-4cfe-bfd4-35c24b3442df,/adresse/moerkager-53-2620-albertslund-01650329__53_______,,Mørkager 532620 Albertslund,Tvangsauktion,03-01-2017,13
