Property ID,Address,Postal_Code,Property_Type,Sale Type,Sale Date,Price,Total Sales,City,Floor_Count,Heating_Type,Link,Living_Area,Roof_Type,Rooms,URL,Wall_Material,Weighted_Area
hedekaeret-53-0-2-2640-hedehusene-01692652__53_st___2,"Hedekæret 53, st. 2.",2640,Ejerlejlighed,Tvangsauktion,15-12-2010,559000.0,3,Hedehusene,1,Fjernvarme/blokvarme,/adresse/hedekaeret-53-0-2-2640-hedehusene-01692652__53_st___2,54.0,Fibercement herunder asbest,2.0,https://www.boligsiden.dk/adresse/hedekaeret-53-0-2-2640-hedehusene-01692652__53_st___2,Mursten,Ikke oplyst
espens-vaenge-40-2630-taastrup-01691542__40_______,Espens Vænge 40,2630,Villa,Tvangsauktion,14-12-2010,2000000.0,3,Taastrup,1.0,Fjernvarme/blokvarme,/adresse/espens-vaenge-40-2630-taastrup-01691542__40_______,124.0,Betontagsten,6.0,https://www.boligsiden.dk/adresse/espens-vaenge-40-2630-taastrup-01691542__40_______,Mursten,164.85
runebergs-alle-4-2860-soeborg-01590699___4_______,Runebergs Alle 4,2860,Villa,Tvangsauktion,06-12-2010,2750000.0,3,,,,,,,,,,
murskeen-3-3-42-2630-taastrup-01695125___3__3__42,"Murskeen 3, 3. 42.",2630,Ejerlejlighed,Tvangsauktion,06-12-2010,690000.0,2,Taastrup,1,Fjernvarme/blokvarme,/adresse/murskeen-3-3-42-2630-taastrup-01695125___3__3__42,70.0,Tagpap med lille hældning,2.0,https://www.boligsiden.dk/adresse/murskeen-3-3-42-2630-taastrup-01695125___3__3__42,Betonelementer,Ikke oplyst
valeursvej-9-2900-hellerup-01570900___9_______,Valeursvej 9,2900,Villa,Tvangsauktion,01-12-2010,16400000.0,3,Hellerup,2.0,Fjernvarme/blokvarme,/adresse/valeursvej-9-2900-hellerup-01570900___9_______,330.0,Tegl,7.0,https://www.boligsiden.dk/adresse/valeursvej-9-2900-hellerup-01570900___9_______,Mursten,408.4
hyldegaards-tvaervej-1-1-tv-2920-charlottenlund-01570376___1__1__tv,"Hyldegårds Tværvej 1, 1. tv.",2920,Ejerlejlighed,Tvangsauktion,29-11-2010,1578000.0,3,Charlottenlund,1,Fjernvarme/blokvarme,/adresse/hyldegaards-tvaervej-1-1-tv-2920-charlottenlund-01570376___1__1__tv,83.0,Tegl,3.0,https://www.boligsiden.dk/adresse/hyldegaards-tvaervej-1-1-tv-2920-charlottenlund-01570376___1__1__tv,Mursten,Ikke oplyst
annexgaardsvej-2-0-2610-roedovre-01750021___2_st____,"Annexgårdsvej 2, st.",2610,Villalejlighed,Tvangsauktion,24-11-2010,2100000.0,3,,,,,,,,,,
annexgaardsvej-2-1-2610-roedovre-01750021___2__1____,"Annexgårdsvej 2, 1.",2610,Villalejlighed,Tvangsauktion,24-11-2010,2100000.0,3,,,,,,,,,,
mosevej-8-1-tv-2800-kongens-lyngby-01730587___8__1__tv,"Mosevej 8, 1. tv.",2800,Ejerlejlighed,Tvangsauktion,08-11-2010,1625000.0,1,Kongens Lyngby,1,Fjernvarme/blokvarme,/adresse/mosevej-8-1-tv-2800-kongens-lyngby-01730587___8__1__tv,87.0,Tegl,4.0,https://www.boligsiden.dk/adresse/mosevej-8-1-tv-2800-kongens-lyngby-01730587___8__1__tv,Mursten,Ikke oplyst
sydvestvej-35-2600-glostrup-01610473__35_______,Sydvestvej 35,2600,Villa,Tvangsauktion,02-11-2010,1616000.0,2,Glostrup,1.0,Centralvarme med én fyringsenhed,/adresse/sydvestvej-35-2600-glostrup-01610473__35_______,113.0,Tegl,6.0,https://www.boligsiden.dk/adresse/sydvestvej-35-2600-glostrup-01610473__35_______,Mursten,125.6
hovedgaden-405-1-th-2640-hedehusene-01692896_405__1__th,"Hovedgaden 405, 1. th.",2640,Villalejlighed,Tvangsauktion,20-10-2010,7500000.0,3,,,,,,,,,,
hovedgaden-405-1-tv-2640-hedehusene-01692896_405__1__tv,"Hovedgaden 405, 1. tv.",2640,Villalejlighed,Tvangsauktion,20-10-2010,7500000.0,3,,,,,,,,,,
kirkebakken-10-2605-broendby-01530336__10_______,Kirkebakken 10,2605,Villa,Tvangsauktion,04-10-2010,1510000.0,2,Brøndby,1.0,Centralvarme med én fyringsenhed,/adresse/kirkebakken-10-2605-broendby-01530336__10_______,155.0,Tagpap med stor hældning,5.0,https://www.boligsiden.dk/adresse/kirkebakken-10-2605-broendby-01530336__10_______,Letbetonsten,159
jaegergangen-103-2880-bagsvaerd-01590383_103_______,Jægergangen 103,2880,Villa,Tvangsauktion,29-09-2010,1540000.0,3,Bagsværd,1.0,Centralvarme med én fyringsenhed,/adresse/jaegergangen-103-2880-bagsvaerd-01590383_103_______,182.0,Tagpap med stor hældning,5.0,https://www.boligsiden.dk/adresse/jaegergangen-103-2880-bagsvaerd-01590383_103_______,Mursten,186.5
groenlunds-alle-9-2610-roedovre-01750275___9_______,Grønlunds Alle 9,2610,Villa,Tvangsauktion,29-09-2010,2438000.0,2,Rødovre,1.0,Centralvarme med én fyringsenhed,/adresse/groenlunds-alle-9-2610-roedovre-01750275___9_______,195.0,Tegl,8.0,https://www.boligsiden.dk/adresse/groenlunds-alle-9-2610-roedovre-01750275___9_______,Mursten,233.15
naesborgvej-48-1-tv-2650-hvidovre-01676123__48__1__tv,"Næsborgvej 48, 1. tv.",2650,Ejerlejlighed,Tvangsauktion,22-09-2010,720000.0,2,Hvidovre,1,Fjernvarme/blokvarme,/adresse/naesborgvej-48-1-tv-2650-hvidovre-01676123__48__1__tv,73.0,Fibercement uden asbest,3.0,https://www.boligsiden.dk/adresse/naesborgvej-48-1-tv-2650-hvidovre-01676123__48__1__tv,Mursten,Ikke oplyst
vejlebrovej-82-2-th-2635-ishoej-01830850__82__2__th,"Vejlebrovej 82, 2. th.",2635,Ejerlejlighed,Tvangsauktion,20-09-2010,2310000.0,1,Ishøj,1,Fjernvarme/blokvarme,/adresse/vejlebrovej-82-2-th-2635-ishoej-01830850__82__2__th,77.0,Tagpap med lille hældning,2.0,https://www.boligsiden.dk/adresse/vejlebrovej-82-2-th-2635-ishoej-01830850__82__2__th,Betonelementer,Ikke oplyst
klausdalsbrovej-147-2860-soeborg-01590422_147_______,Klausdalsbrovej 147,2860,Villa,Tvangsauktion,20-09-2010,2200000.0,3,Søborg,1.0,Elvarme,/adresse/klausdalsbrovej-147-2860-soeborg-01590422_147_______,212.0,Tegl,5.0,https://www.boligsiden.dk/adresse/klausdalsbrovej-147-2860-soeborg-01590422_147_______,Mursten,221.8
ejby-vaenge-16-2610-roedovre-01750178__16_______,Ejby Vænge 16,2610,Rækkehus,Tvangsauktion,15-09-2010,175000.0,3,Rødovre,1.0,Elvarme,/adresse/ejby-vaenge-16-2610-roedovre-01750178__16_______,39.0,Tagpap med lille hældning,1.0,https://www.boligsiden.dk/adresse/ejby-vaenge-16-2610-roedovre-01750178__16_______,Træ,39.5
vejlegaardsparken-24-0-1-2665-vallensbaek-strand-01879267__24_st___1,"Vejlegårdsparken 24, st. 1.",2665,Ejerlejlighed,Tvangsauktion,13-09-2010,200000.0,3,Vallensbæk Strand,1,Fjernvarme/blokvarme,/adresse/vejlegaardsparken-24-0-1-2665-vallensbaek-strand-01879267__24_st___1,39.0,Tagpap med lille hældning,1.0,https://www.boligsiden.dk/adresse/vejlegaardsparken-24-0-1-2665-vallensbaek-strand-01879267__24_st___1,Betonelementer,Ikke oplyst
jernalderen-78-2640-hedehusene-01693530__78_______,Jernalderen 78,2640,Rækkehus,Tvangsauktion,13-09-2010,1084000.0,2,Hedehusene,1.0,Elvarme,/adresse/jernalderen-78-2640-hedehusene-01693530__78_______,104.0,Fibercement uden asbest,4.0,https://www.boligsiden.dk/adresse/jernalderen-78-2640-hedehusene-01693530__78_______,Mursten,110
taastrup-have-31-0-tv-2630-taastrup-01698960__31_st__tv,"Taastrup Have 31, st. tv.",2630,Ejerlejlighed,Tvangsauktion,08-09-2010,600000.0,3,Taastrup,1,Fjernvarme/blokvarme,/adresse/taastrup-have-31-0-tv-2630-taastrup-01698960__31_st__tv,59.0,Fibercement herunder asbest,2.0,https://www.boligsiden.dk/adresse/taastrup-have-31-0-tv-2630-taastrup-01698960__31_st__tv,Mursten,Ikke oplyst
taastrup-have-31-0-tv-2630-taastrup-01698960__31_st__tv,"Taastrup Have 31, st. tv.",2630,Ejerlejlighed,Tvangsauktion,03-10-2000,615000.0,3,Taastrup,1,Fjernvarme/blokvarme,/adresse/taastrup-have-31-0-tv-2630-taastrup-01698960__31_st__tv,59.0,Fibercement herunder asbest,2.0,https://www.boligsiden.dk/adresse/taastrup-have-31-0-tv-2630-taastrup-01698960__31_st__tv,Mursten,Ikke oplyst
vilvordeparken-17-2920-charlottenlund-01570941__17_______,Vilvordeparken 17,2920,Villa,Tvangsauktion,16-08-2010,6150000.0,3,Charlottenlund,1.0,Fjernvarme/blokvarme,/adresse/vilvordeparken-17-2920-charlottenlund-01570941__17_______,212.0,Tagpap med lille hældning,5.0,https://www.boligsiden.dk/adresse/vilvordeparken-17-2920-charlottenlund-01570941__17_______,Mursten,222.5
jaegersborg-alle-27b-1-mf-2920-charlottenlund-01570423_27b__1__mf,"Jægersborg Alle 27B, 1. mf.",2920,Ejerlejlighed,Tvangsauktion,04-08-2010,1096000.0,2,Charlottenlund,1,Fjernvarme/blokvarme,/adresse/jaegersborg-alle-27b-1-mf-2920-charlottenlund-01570423_27b__1__mf,69.0,Tegl,2.0,https://www.boligsiden.dk/adresse/jaegersborg-alle-27b-1-mf-2920-charlottenlund-01570423_27b__1__mf,Mursten,Ikke oplyst
hoeje-taastrup-boulevard-86-3-2630-taastrup-01693200__86__3____,"Høje Taastrup Boulevard 86, 3.",2630,Ejerlejlighed,Tvangsauktion,04-08-2010,1800000.0,1,Taastrup,1,Fjernvarme/blokvarme,/adresse/hoeje-taastrup-boulevard-86-3-2630-taastrup-01693200__86__3____,119.0,Fibercement uden asbest,3.0,https://www.boligsiden.dk/adresse/hoeje-taastrup-boulevard-86-3-2630-taastrup-01693200__86__3____,Mursten,Ikke oplyst
holstedparken-13-2660-broendby-strand-01530244__13_______,Holstedparken 13,2660,Rækkehus,Tvangsauktion,02-08-2010,1650000.0,2,Brøndby Strand,1.0,Fjernvarme/blokvarme,/adresse/holstedparken-13-2660-broendby-strand-01530244__13_______,121.0,Fibercement herunder asbest,4.0,https://www.boligsiden.dk/adresse/holstedparken-13-2660-broendby-strand-01530244__13_______,Mursten,118.95
skovbrinken-5-2920-charlottenlund-01570717___5_______,Skovbrinken 5,2920,Villa,Tvangsauktion,28-07-2010,11400000.0,3,Charlottenlund,1.0,Fjernvarme/blokvarme,/adresse/skovbrinken-5-2920-charlottenlund-01570717___5_______,335.0,Fibercement herunder asbest,8.0,https://www.boligsiden.dk/adresse/skovbrinken-5-2920-charlottenlund-01570717___5_______,Mursten,449.2
grundkaer-27-2650-hvidovre-01672987__27_______,Grundkær 27,2650,Rækkehus,Tvangsauktion,19-07-2010,2100000.0,3,Hvidovre,1.0,Elvarme,/adresse/grundkaer-27-2650-hvidovre-01672987__27_______,156.0,Tagpap med lille hældning,4.0,https://www.boligsiden.dk/adresse/grundkaer-27-2650-hvidovre-01672987__27_______,Mursten,156
hvidovrevej-180-2-207-2650-hvidovre-01674032_180__2_207,"Hvidovrevej 180, 2. 207.",2650,Ejerlejlighed,Tvangsauktion,05-07-2010,370000.0,3,Hvidovre,1,Fjernvarme/blokvarme,/adresse/hvidovrevej-180-2-207-2650-hvidovre-01674032_180__2_207,47.0,Tagpap med lille hældning,1.0,https://www.boligsiden.dk/adresse/hvidovrevej-180-2-207-2650-hvidovre-01674032_180__2_207,Mursten,Ikke oplyst
dalen-3-2860-soeborg-01590119___3_______,Dalen 3,2860,Villa,Tvangsauktion,16-06-2010,2700000.0,2,Søborg,1.0,Centralvarme med én fyringsenhed,/adresse/dalen-3-2860-soeborg-01590119___3_______,140.0,Fibercement uden asbest,6.0,https://www.boligsiden.dk/adresse/dalen-3-2860-soeborg-01590119___3_______,Mursten,141.2
molndalsparken-25-2620-albertslund-01650328__25_______,Mölndalsparken 25,2620,Ejerlejlighed,Tvangsauktion,16-06-2010,1225000.0,2,Albertslund,2.0,Fjernvarme/blokvarme,/adresse/molndalsparken-25-2620-albertslund-01650328__25_______,67.0,Betontagsten,3.0,https://www.boligsiden.dk/adresse/molndalsparken-25-2620-albertslund-01650328__25_______,Mursten,Ikke oplyst
dalvangsvej-13-0-6-2600-glostrup-01610064__13_st___6,"Dalvangsvej 13, st. 6.",2600,Ejerlejlighed,Tvangsauktion,09-06-2010,540000.0,3,Glostrup,1,Fjernvarme/blokvarme,/adresse/dalvangsvej-13-0-6-2600-glostrup-01610064__13_st___6,49.0,Fibercement herunder asbest,1.0,https://www.boligsiden.dk/adresse/dalvangsvej-13-0-6-2600-glostrup-01610064__13_st___6,Mursten,Ikke oplyst
rosmosevej-28-2650-hvidovre-01676929__28_______,Rosmosevej 28,2650,Villa,Tvangsauktion,07-06-2010,3300000.0,2,Hvidovre,1.0,Centralvarme med én fyringsenhed,/adresse/rosmosevej-28-2650-hvidovre-01676929__28_______,170.0,Betontagsten,5.0,https://www.boligsiden.dk/adresse/rosmosevej-28-2650-hvidovre-01676929__28_______,Mursten,240.1
rosmosevej-28-2650-hvidovre-01676929__28_______,Rosmosevej 28,2650,Villa,Tvangsauktion,02-12-2004,2495000.0,2,Hvidovre,1.0,Centralvarme med én fyringsenhed,/adresse/rosmosevej-28-2650-hvidovre-01676929__28_______,170.0,Betontagsten,5.0,https://www.boligsiden.dk/adresse/rosmosevej-28-2650-hvidovre-01676929__28_______,Mursten,240.1
strongvej-30-2630-taastrup-01697714__30_______,Strongvej 30,2630,Rækkehus,Tvangsauktion,07-06-2010,1420000.0,3,Taastrup,2.0,Fjernvarme/blokvarme,/adresse/strongvej-30-2630-taastrup-01697714__30_______,104.0,Fibercement herunder asbest,4.0,https://www.boligsiden.dk/adresse/strongvej-30-2630-taastrup-01697714__30_______,Letbetonsten,104.75
bjeverskov-alle-2-2-th-2650-hvidovre-01670866___2__2__th,"Bjeverskov Alle 2, 2. th.",2650,Ejerlejlighed,Tvangsauktion,02-06-2010,9300000.0,1,Hvidovre,1,Fjernvarme/blokvarme,/adresse/bjeverskov-alle-2-2-th-2650-hvidovre-01670866___2__2__th,83.0,Tegl,3.0,https://www.boligsiden.dk/adresse/bjeverskov-alle-2-2-th-2650-hvidovre-01670866___2__2__th,Mursten,Ikke oplyst
schimmelmannsvej-21-2930-klampenborg-01570691__21_______,Schimmelmannsvej 21,2930,Villa,Tvangsauktion,02-06-2010,8500000.0,3,Klampenborg,1.0,Centralvarme med én fyringsenhed,/adresse/schimmelmannsvej-21-2930-klampenborg-01570691__21_______,240.0,Tegl,6.0,https://www.boligsiden.dk/adresse/schimmelmannsvej-21-2930-klampenborg-01570691__21_______,Mursten,272.65
bjeverskov-alle-2-0-th-2650-hvidovre-01670866___2_st__th,"Bjeverskov Alle 2, st. th.",2650,Ejerlejlighed,Tvangsauktion,02-06-2010,9300000.0,1,Hvidovre,1,Fjernvarme/blokvarme,/adresse/bjeverskov-alle-2-0-th-2650-hvidovre-01670866___2_st__th,83.0,Tegl,3.0,https://www.boligsiden.dk/adresse/bjeverskov-alle-2-0-th-2650-hvidovre-01670866___2_st__th,Mursten,Ikke oplyst
bjeverskov-alle-2-2-tv-2650-hvidovre-01670866___2__2__tv,"Bjeverskov Alle 2, 2. tv.",2650,Ejerlejlighed,Tvangsauktion,02-06-2010,9300000.0,1,Hvidovre,1,Fjernvarme/blokvarme,/adresse/bjeverskov-alle-2-2-tv-2650-hvidovre-01670866___2__2__tv,65.0,Tegl,2.0,https://www.boligsiden.dk/adresse/bjeverskov-alle-2-2-tv-2650-hvidovre-01670866___2__2__tv,Mursten,Ikke oplyst
bjeverskov-alle-2-1-tv-2650-hvidovre-01670866___2__1__tv,"Bjeverskov Alle 2, 1. tv.",2650,Ejerlejlighed,Tvangsauktion,02-06-2010,9300000.0,1,Hvidovre,1,Fjernvarme/blokvarme,/adresse/bjeverskov-alle-2-1-tv-2650-hvidovre-01670866___2__1__tv,82.0,Tegl,3.0,https://www.boligsiden.dk/adresse/bjeverskov-alle-2-1-tv-2650-hvidovre-01670866___2__1__tv,Mursten,Ikke oplyst
bjeverskov-alle-2-1-th-2650-hvidovre-01670866___2__1__th,"Bjeverskov Alle 2, 1. th.",2650,Ejerlejlighed,Tvangsauktion,02-06-2010,9300000.0,1,Hvidovre,1,Fjernvarme/blokvarme,/adresse/bjeverskov-alle-2-1-th-2650-hvidovre-01670866___2__1__th,82.0,Tegl,3.0,https://www.boligsiden.dk/adresse/bjeverskov-alle-2-1-th-2650-hvidovre-01670866___2__1__th,Mursten,Ikke oplyst
rebaek-soepark-3-15-1508-2650-hvidovre-01676690___3_151508,"Rebæk Søpark 3, 15. 1508.",1508,Ejerlejlighed,Tvangsauktion,31-05-2010,337600.0,2,Hvidovre,1,Fjernvarme/blokvarme,/adresse/rebaek-soepark-3-15-1508-2650-hvidovre-01676690___3_151508,44.0,Tagpap med stor hældning,1.0,https://www.boligsiden.dk/adresse/rebaek-soepark-3-15-1508-2650-hvidovre-01676690___3_151508,Letbetonsten,Ikke oplyst
niels-finsens-alle-65-2860-soeborg-01590604__65_______,Niels Finsens Alle 65,2860,Villa,Tvangsauktion,26-05-2010,3430000.0,2,Søborg,1.0,Fjernvarme/blokvarme,/adresse/niels-finsens-alle-65-2860-soeborg-01590604__65_______,233.0,Tegl,8.0,https://www.boligsiden.dk/adresse/niels-finsens-alle-65-2860-soeborg-01590604__65_______,Mursten,283.95
friisvej-5-2635-ishoej-01830190___5_______,Friisvej 5,2635,Villa,Tvangsauktion,26-05-2010,1450000.0,2,Ishøj,1.0,Centralvarme med én fyringsenhed,/adresse/friisvej-5-2635-ishoej-01830190___5_______,102.0,Tagpap med stor hældning,4.0,https://www.boligsiden.dk/adresse/friisvej-5-2635-ishoej-01830190___5_______,Betonelementer,106.5
bjaelkevangen-11b-2800-kongens-lyngby-01730071_11b_______,Bjælkevangen 11B,2800,Villa,Tvangsauktion,26-05-2010,3983322.0,3,Kongens Lyngby,1.0,Centralvarme med én fyringsenhed,/adresse/bjaelkevangen-11b-2800-kongens-lyngby-01730071_11b_______,182.0,Tegl,6.0,https://www.boligsiden.dk/adresse/bjaelkevangen-11b-2800-kongens-lyngby-01730071_11b_______,Letbetonsten,218.4
oestervej-34-2750-ballerup-01510379__34_______,Østervej 34,2750,Villa,Tvangsauktion,17-05-2010,2200000.0,2,Ballerup,1.0,Centralvarme med én fyringsenhed,/adresse/oestervej-34-2750-ballerup-01510379__34_______,174.0,Tegl,7.0,https://www.boligsiden.dk/adresse/oestervej-34-2750-ballerup-01510379__34_______,Mursten,189
roedovrevej-202-2-mf-2610-roedovre-01750705_202__2__mf,"Rødovrevej 202, 2. mf.",2610,Ejerlejlighed,Tvangsauktion,17-05-2010,450000.0,3,Rødovre,1,Fjernvarme/blokvarme,/adresse/roedovrevej-202-2-mf-2610-roedovre-01750705_202__2__mf,45.0,Fibercement herunder asbest,1.0,https://www.boligsiden.dk/adresse/roedovrevej-202-2-mf-2610-roedovre-01750705_202__2__mf,Mursten,Ikke oplyst
hammeren-30-4-176-2630-taastrup-01692530__30__4_176,"Hammeren 30, 4. 176.",2630,Ejerlejlighed,Tvangsauktion,10-05-2010,155000.0,3,Taastrup,1,Fjernvarme/blokvarme,/adresse/hammeren-30-4-176-2630-taastrup-01692530__30__4_176,44.0,Tagpap med lille hældning,1.0,https://www.boligsiden.dk/adresse/hammeren-30-4-176-2630-taastrup-01692530__30__4_176,Betonelementer,Ikke oplyst
lystoftevej-30-2800-kongens-lyngby-01730550__30_______,Lystoftevej 30,2800,Rækkehus,Tvangsauktion,03-05-2010,2125000.0,1,Kongens Lyngby,1.0,Centralvarme med én fyringsenhed,/adresse/lystoftevej-30-2800-kongens-lyngby-01730550__30_______,85.0,Tegl,3.0,https://www.boligsiden.dk/adresse/lystoftevej-30-2800-kongens-lyngby-01730550__30_______,Mursten,106.5
nysoevej-48-2665-vallensbaek-strand-01875858__48_______,Nysøvej 48,2665,Villa,Tvangsauktion,03-05-2010,2000000.0,2,Vallensbæk Strand,1.0,Varmepumpe,/adresse/nysoevej-48-2665-vallensbaek-strand-01875858__48_______,180.0,Tegl,9.0,https://www.boligsiden.dk/adresse/nysoevej-48-2665-vallensbaek-strand-01875858__48_______,Letbetonsten,172.3
vejlebrovej-76-2-3-2635-ishoej-01830850__76__2___3,"Vejlebrovej 76, 2. 3.",2635,Ejerlejlighed,Tvangsauktion,20-04-2010,315000.0,3,Ishøj,1,Fjernvarme/blokvarme,/adresse/vejlebrovej-76-2-3-2635-ishoej-01830850__76__2___3,41.0,Tagpap med lille hældning,1.0,https://www.boligsiden.dk/adresse/vejlebrovej-76-2-3-2635-ishoej-01830850__76__2___3,Betonelementer,Ikke oplyst
soebredden-8-2820-gentofte-01570822___8_______,Søbredden 8,2820,Villa,Tvangsauktion,19-04-2010,4900000.0,3,,,,,,,,,,
soebredden-8-2820-gentofte-01570822___8_______,Søbredden 8,2820,Villa,Tvangsauktion,19-04-2010,4900000.0,3,,,,,,,,,,
hedevej-27-2640-hedehusene-01692707__27_______,Hedevej 27,2640,Villa,Tvangsauktion,13-04-2010,765000.0,2,Hedehusene,1.0,Fjernvarme/blokvarme,/adresse/hedevej-27-2640-hedehusene-01692707__27_______,100.0,Fibercement herunder asbest,3.0,https://www.boligsiden.dk/adresse/hedevej-27-2640-hedehusene-01692707__27_______,Letbetonsten,136
nordre-molevej-9-2930-klampenborg-01730934___9_______,Nordre Molevej 9,2930,Villa,Tvangsauktion,07-04-2010,12900000.0,3,Klampenborg,3.0,Centralvarme med én fyringsenhed,/adresse/nordre-molevej-9-2930-klampenborg-01730934___9_______,250.0,Fibercement herunder asbest,8.0,https://www.boligsiden.dk/adresse/nordre-molevej-9-2930-klampenborg-01730934___9_______,Mursten,332
hvidovrevej-275-1-13-2650-hvidovre-01674032_275__1__13,"Hvidovrevej 275, 1. 13.",2650,Ejerlejlighed,Tvangsauktion,07-04-2010,500000.0,2,Hvidovre,1,Fjernvarme/blokvarme,/adresse/hvidovrevej-275-1-13-2650-hvidovre-01674032_275__1__13,51.0,Tagpap med stor hældning,1.0,https://www.boligsiden.dk/adresse/hvidovrevej-275-1-13-2650-hvidovre-01674032_275__1__13,Mursten,Ikke oplyst
hvidovregade-9-2650-hvidovre-01673912___9_______,Hvidovregade 9,2650,Villa,Tvangsauktion,24-03-2010,1712000.0,3,Hvidovre,1.0,Fjernvarme/blokvarme,/adresse/hvidovregade-9-2650-hvidovre-01673912___9_______,135.0,Tegl,5.0,https://www.boligsiden.dk/adresse/hvidovregade-9-2650-hvidovre-01673912___9_______,Mursten,143.35
vejlebrovej-118-4-mf-2635-ishoej-01830850_118__4__mf,"Vejlebrovej 118, 4. mf.",2635,Ejerlejlighed,Tvangsauktion,22-03-2010,266694.0,3,Ishøj,1,Fjernvarme/blokvarme,/adresse/vejlebrovej-118-4-mf-2635-ishoej-01830850_118__4__mf,35.0,Tagpap med lille hældning,1.0,https://www.boligsiden.dk/adresse/vejlebrovej-118-4-mf-2635-ishoej-01830850_118__4__mf,Betonelementer,Ikke oplyst
jaegersborg-alle-247-1-th-2820-gentofte-01570423_247__1__th,"Jægersborg Alle 247, 1. th.",2820,Ejerlejlighed,Tvangsauktion,22-03-2010,1350000.0,3,Gentofte,1,Fjernvarme/blokvarme,/adresse/jaegersborg-alle-247-1-th-2820-gentofte-01570423_247__1__th,90.0,Tagpap med lille hældning,2.0,https://www.boligsiden.dk/adresse/jaegersborg-alle-247-1-th-2820-gentofte-01570423_247__1__th,Mursten,Ikke oplyst
baekkelunden-130-2660-broendby-strand-01530108_130_______,Bækkelunden 130,2660,Villa,Tvangsauktion,22-03-2010,1250000.0,2,Brøndby Strand,1.0,Fjernvarme/blokvarme,/adresse/baekkelunden-130-2660-broendby-strand-01530108_130_______,130.0,Betontagsten,6.0,https://www.boligsiden.dk/adresse/baekkelunden-130-2660-broendby-strand-01530108_130_______,Mursten,130
dyssegaardsvej-18-1-2900-hellerup-01570152__18__1____,"Dyssegårdsvej 18, 1.",2900,Villalejlighed,Tvangsauktion,10-03-2010,4000000.0,3,,,,,,,,,,
fuglegaardsvej-18-2820-gentofte-01570261__18_______,Fuglegårdsvej 18,2820,Villa,Tvangsauktion,08-03-2010,4950000.0,2,Gentofte,1.0,Fjernvarme/blokvarme,/adresse/fuglegaardsvej-18-2820-gentofte-01570261__18_______,202.0,Tegl,7.0,https://www.boligsiden.dk/adresse/fuglegaardsvej-18-2820-gentofte-01570261__18_______,Mursten,256.05
gammel-koege-landevej-266-3-d-2650-hvidovre-01672807_266__3___d,"Gammel Køge Landevej 266, 3. d.",2650,Ejerlejlighed,Tvangsauktion,03-03-2010,305500.0,3,Hvidovre,1,Fjernvarme/blokvarme,/adresse/gammel-koege-landevej-266-3-d-2650-hvidovre-01672807_266__3___d,47.0,Fibercement herunder asbest,2.0,https://www.boligsiden.dk/adresse/gammel-koege-landevej-266-3-d-2650-hvidovre-01672807_266__3___d,Mursten,Ikke oplyst
brandholms-alle-2f-2610-roedovre-01750085__2f_______,Brandholms Alle 2F,2610,Ejerlejlighed,Tvangsauktion,01-03-2010,950000.0,3,Rødovre,1,Fjernvarme/blokvarme,/adresse/brandholms-alle-2f-2610-roedovre-01750085__2f_______,49.0,Betontagsten,2.0,https://www.boligsiden.dk/adresse/brandholms-alle-2f-2610-roedovre-01750085__2f_______,Mursten,Ikke oplyst
