Property_ID,Property Type,Sale Type,Sale Date,Raw Sale Type,Raw Sale Date,Raw Price,Total Sales,Address,City,floor_count,Heating_Type,Link,Living_Area,Postal_Code,Roof_Type,Rooms,Source_Site,URL,Wall_Material,Weighted_Area
maltegaardsvej-24c-2820-gentofte-01570540_24c_______,Rækkehus,Free Sale,10-04-2025,Fri handel,10-04-2025,13.400.000,3,Maltegårdsvej 24C,Gentofte,2,Fjernvarme/blokvarme,/adresse/maltegaardsvej-24c-2820-gentofte-01570540_24c_______,225.0,2820.0,Andet materiale,5.0,boligsiden,https://www.boligsiden.dk/adresse/maltegaardsvej-24c-2820-gentofte-01570540_24c_______,Mursten,221.8
maltegaardsvej-24c-2820-gentofte-01570540_24c_______,Rækkehus,Free Sale,25-01-2023,Fri handel,25-01-2023,11.050.000,3,Maltegårdsvej 24C,Gentofte,2,Fjernvarme/blokvarme,/adresse/maltegaardsvej-24c-2820-gentofte-01570540_24c_______,225.0,2820.0,Andet materiale,5.0,boligsiden,https://www.boligsiden.dk/adresse/maltegaardsvej-24c-2820-gentofte-01570540_24c_______,Mursten,221.8
maltegaardsvej-24c-2820-gentofte-01570540_24c_______,Rækkehus,Free Sale,10-12-2020,Fri handel,10-12-2020,11.500.000,3,Maltegårdsvej 24C,Gentofte,2,Fjernvarme/blokvarme,/adresse/maltegaardsvej-24c-2820-gentofte-01570540_24c_______,225.0,2820.0,Andet materiale,5.0,boligsiden,https://www.boligsiden.dk/adresse/maltegaardsvej-24c-2820-gentofte-01570540_24c_______,Mursten,221.8
cedervaenget-11-2-th-2830-virum-01730143__11__2__th,Ejerlejlighed,Family Sale,10-04-2025,Familie handel,10-04-2025,935.000,3,"Cedervænget 11, 2. th.",Virum,1,Fjernvarme/blokvarme,/adresse/cedervaenget-11-2-th-2830-virum-01730143__11__2__th,72.0,2830.0,Tagpap med stor hældning,3.0,boligsiden,https://www.boligsiden.dk/adresse/cedervaenget-11-2-th-2830-virum-01730143__11__2__th,Mursten,Ikke oplyst
cedervaenget-11-2-th-2830-virum-01730143__11__2__th,Ejerlejlighed,Free Sale,13-04-2002,Fri handel,13-04-2002,1.250.000,3,"Cedervænget 11, 2. th.",Virum,1,Fjernvarme/blokvarme,/adresse/cedervaenget-11-2-th-2830-virum-01730143__11__2__th,72.0,2830.0,Tagpap med stor hældning,3.0,boligsiden,https://www.boligsiden.dk/adresse/cedervaenget-11-2-th-2830-virum-01730143__11__2__th,Mursten,Ikke oplyst
cedervaenget-11-2-th-2830-virum-01730143__11__2__th,Ejerlejlighed,Free Sale,15-06-2000,Fri handel,15-06-2000,1.010.000,3,"Cedervænget 11, 2. th.",Virum,1,Fjernvarme/blokvarme,/adresse/cedervaenget-11-2-th-2830-virum-01730143__11__2__th,72.0,2830.0,Tagpap med stor hældning,3.0,boligsiden,https://www.boligsiden.dk/adresse/cedervaenget-11-2-th-2830-virum-01730143__11__2__th,Mursten,Ikke oplyst
hoejvangsvej-30-2-tv-2600-glostrup-01610243__30__2__tv,Ejerlejlighed,Free Sale,10-04-2025,Fri handel,10-04-2025,2.275.000,3,"Højvangsvej 30, 2. tv.",Glostrup,1,Centralvarme med én fyringsenhed,/adresse/hoejvangsvej-30-2-tv-2600-glostrup-01610243__30__2__tv,62.0,2600.0,Tegl,2.0,boligsiden,https://www.boligsiden.dk/adresse/hoejvangsvej-30-2-tv-2600-glostrup-01610243__30__2__tv,Mursten,Ikke oplyst
hoejvangsvej-30-2-tv-2600-glostrup-01610243__30__2__tv,Ejerlejlighed,Free Sale,29-11-2021,Fri handel,29-11-2021,2.030.000,3,"Højvangsvej 30, 2. tv.",Glostrup,1,Centralvarme med én fyringsenhed,/adresse/hoejvangsvej-30-2-tv-2600-glostrup-01610243__30__2__tv,62.0,2600.0,Tegl,2.0,boligsiden,https://www.boligsiden.dk/adresse/hoejvangsvej-30-2-tv-2600-glostrup-01610243__30__2__tv,Mursten,Ikke oplyst
hoejvangsvej-30-2-tv-2600-glostrup-01610243__30__2__tv,Ejerlejlighed,Free Sale,12-11-2015,Fri handel,12-11-2015,1.330.000,3,"Højvangsvej 30, 2. tv.",Glostrup,1,Centralvarme med én fyringsenhed,/adresse/hoejvangsvej-30-2-tv-2600-glostrup-01610243__30__2__tv,62.0,2600.0,Tegl,2.0,boligsiden,https://www.boligsiden.dk/adresse/hoejvangsvej-30-2-tv-2600-glostrup-01610243__30__2__tv,Mursten,Ikke oplyst
hyrdeengen-77-2625-vallensbaek-01872556__77_______,Rækkehus,Free Sale,09-04-2025,Fri handel,09-04-2025,2.800.000,3,Hyrdeengen 77,Vallensbæk,1,Elvarme,/adresse/hyrdeengen-77-2625-vallensbaek-01872556__77_______,125.0,2625.0,Tagpap med lille hældning,4.0,boligsiden,https://www.boligsiden.dk/adresse/hyrdeengen-77-2625-vallensbaek-01872556__77_______,Træ,122.85
hyrdeengen-77-2625-vallensbaek-01872556__77_______,Rækkehus,Free Sale,10-09-2015,Fri handel,10-09-2015,1.795.000,3,Hyrdeengen 77,Vallensbæk,1,Elvarme,/adresse/hyrdeengen-77-2625-vallensbaek-01872556__77_______,125.0,2625.0,Tagpap med lille hældning,4.0,boligsiden,https://www.boligsiden.dk/adresse/hyrdeengen-77-2625-vallensbaek-01872556__77_______,Træ,122.85
hyrdeengen-77-2625-vallensbaek-01872556__77_______,Rækkehus,Family Sale,09-10-2004,Familie handel,09-10-2004,775.000,3,Hyrdeengen 77,Vallensbæk,1,Elvarme,/adresse/hyrdeengen-77-2625-vallensbaek-01872556__77_______,125.0,2625.0,Tagpap med lille hældning,4.0,boligsiden,https://www.boligsiden.dk/adresse/hyrdeengen-77-2625-vallensbaek-01872556__77_______,Træ,122.85
elmehusene-256-2600-glostrup-01650087_256_______,Rækkehus,Free Sale,09-04-2025,Fri handel,09-04-2025,2.945.000,2,Elmehusene 256,Glostrup,2,Fjernvarme/blokvarme,/adresse/elmehusene-256-2600-glostrup-01650087_256_______,96.0,2600.0,Fibercement herunder asbest,4.0,boligsiden,https://www.boligsiden.dk/adresse/elmehusene-256-2600-glostrup-01650087_256_______,Betonelementer,97.5
elmehusene-256-2600-glostrup-01650087_256_______,Rækkehus,Free Sale,17-07-2013,Fri handel,17-07-2013,1.650.000,2,Elmehusene 256,Glostrup,2,Fjernvarme/blokvarme,/adresse/elmehusene-256-2600-glostrup-01650087_256_______,96.0,2600.0,Fibercement herunder asbest,4.0,boligsiden,https://www.boligsiden.dk/adresse/elmehusene-256-2600-glostrup-01650087_256_______,Betonelementer,97.5
tinghoejvej-56-2-tv-2860-soeborg-01590874__56__2__tv,Ejerlejlighed,Free Sale,09-04-2025,Fri handel,09-04-2025,2.025.000,3,"Tinghøjvej 56, 2. tv.",Søborg,1,Fjernvarme/blokvarme,/adresse/tinghoejvej-56-2-tv-2860-soeborg-01590874__56__2__tv,65.0,2860.0,Fibercement herunder asbest,2.0,boligsiden,https://www.boligsiden.dk/adresse/tinghoejvej-56-2-tv-2860-soeborg-01590874__56__2__tv,Mursten,Ikke oplyst
tinghoejvej-56-2-tv-2860-soeborg-01590874__56__2__tv,Ejerlejlighed,Free Sale,03-04-2023,Fri handel,03-04-2023,1.800.000,3,"Tinghøjvej 56, 2. tv.",Søborg,1,Fjernvarme/blokvarme,/adresse/tinghoejvej-56-2-tv-2860-soeborg-01590874__56__2__tv,65.0,2860.0,Fibercement herunder asbest,2.0,boligsiden,https://www.boligsiden.dk/adresse/tinghoejvej-56-2-tv-2860-soeborg-01590874__56__2__tv,Mursten,Ikke oplyst
tinghoejvej-56-2-tv-2860-soeborg-01590874__56__2__tv,Ejerlejlighed,Free Sale,20-04-2006,Fri handel,20-04-2006,1.795.000,3,"Tinghøjvej 56, 2. tv.",Søborg,1,Fjernvarme/blokvarme,/adresse/tinghoejvej-56-2-tv-2860-soeborg-01590874__56__2__tv,65.0,2860.0,Fibercement herunder asbest,2.0,boligsiden,https://www.boligsiden.dk/adresse/tinghoejvej-56-2-tv-2860-soeborg-01590874__56__2__tv,Mursten,Ikke oplyst
roedovre-parkvej-185-2-mf-2610-roedovre-01750702_185__2__mf,Ejerlejlighed,Free Sale,09-04-2025,Fri handel,09-04-2025,1.025.000,1,"Rødovre Parkvej 185, 2. mf.",Rødovre,1,Fjernvarme/blokvarme,/adresse/roedovre-parkvej-185-2-mf-2610-roedovre-01750702_185__2__mf,32.0,2610.0,Tagpap med stor hældning,1.0,boligsiden,https://www.boligsiden.dk/adresse/roedovre-parkvej-185-2-mf-2610-roedovre-01750702_185__2__mf,Mursten,Ikke oplyst
askevaenget-17-1-tv-2830-virum-01730032__17__1__tv,Ejerlejlighed,Free Sale,09-04-2025,Fri handel,09-04-2025,3.350.000,3,"Askevænget 17, 1. tv.",Virum,1,Centralvarme med én fyringsenhed,/adresse/askevaenget-17-1-tv-2830-virum-01730032__17__1__tv,86.0,2830.0,Fibercement herunder asbest,4.0,boligsiden,https://www.boligsiden.dk/adresse/askevaenget-17-1-tv-2830-virum-01730032__17__1__tv,Mursten,Ikke oplyst
askevaenget-17-1-tv-2830-virum-01730032__17__1__tv,Ejerlejlighed,Free Sale,29-05-2013,Fri handel,29-05-2013,1.675.000,3,"Askevænget 17, 1. tv.",Virum,1,Centralvarme med én fyringsenhed,/adresse/askevaenget-17-1-tv-2830-virum-01730032__17__1__tv,86.0,2830.0,Fibercement herunder asbest,4.0,boligsiden,https://www.boligsiden.dk/adresse/askevaenget-17-1-tv-2830-virum-01730032__17__1__tv,Mursten,Ikke oplyst
askevaenget-17-1-tv-2830-virum-01730032__17__1__tv,Ejerlejlighed,Family Sale,10-09-2009,Familie handel,10-09-2009,1.500.000,3,"Askevænget 17, 1. tv.",Virum,1,Centralvarme med én fyringsenhed,/adresse/askevaenget-17-1-tv-2830-virum-01730032__17__1__tv,86.0,2830.0,Fibercement herunder asbest,4.0,boligsiden,https://www.boligsiden.dk/adresse/askevaenget-17-1-tv-2830-virum-01730032__17__1__tv,Mursten,Ikke oplyst
lille-strandvej-28-2-tv-2900-hellerup-01570510__28__2__tv,Ejerlejlighed,Free Sale,08-04-2025,Fri handel,08-04-2025,5.500.000,3,"Lille Strandvej 28, 2. tv.",Hellerup,1,Fjernvarme/blokvarme,/adresse/lille-strandvej-28-2-tv-2900-hellerup-01570510__28__2__tv,58.0,2900.0,Tagpap med stor hældning,2.0,boligsiden,https://www.boligsiden.dk/adresse/lille-strandvej-28-2-tv-2900-hellerup-01570510__28__2__tv,Mursten,Ikke oplyst
lille-strandvej-28-2-tv-2900-hellerup-01570510__28__2__tv,Ejerlejlighed,Family Sale,06-10-2024,Familie handel,06-10-2024,1.445.000,3,"Lille Strandvej 28, 2. tv.",Hellerup,1,Fjernvarme/blokvarme,/adresse/lille-strandvej-28-2-tv-2900-hellerup-01570510__28__2__tv,58.0,2900.0,Tagpap med stor hældning,2.0,boligsiden,https://www.boligsiden.dk/adresse/lille-strandvej-28-2-tv-2900-hellerup-01570510__28__2__tv,Mursten,Ikke oplyst
lille-strandvej-28-2-tv-2900-hellerup-01570510__28__2__tv,Ejerlejlighed,Family Sale,09-11-2023,Familie handel,09-11-2023,1.252.000,3,"Lille Strandvej 28, 2. tv.",Hellerup,1,Fjernvarme/blokvarme,/adresse/lille-strandvej-28-2-tv-2900-hellerup-01570510__28__2__tv,58.0,2900.0,Tagpap med stor hældning,2.0,boligsiden,https://www.boligsiden.dk/adresse/lille-strandvej-28-2-tv-2900-hellerup-01570510__28__2__tv,Mursten,Ikke oplyst
snebaerhaven-40-2620-albertslund-01650458__40_______,Villa,Free Sale,08-04-2025,Fri handel,08-04-2025,3.995.000,1,Snebærhaven 40,Albertslund,1,Fjernvarme/blokvarme,/adresse/snebaerhaven-40-2620-albertslund-01650458__40_______,183.0,2620.0,Fibercement herunder asbest,6.0,boligsiden,https://www.boligsiden.dk/adresse/snebaerhaven-40-2620-albertslund-01650458__40_______,Mursten,179.85
koldbyvej-45-2610-roedovre-01750463__45_______,Rækkehus,Free Sale,08-04-2025,Fri handel,08-04-2025,4.000.000,3,,,,,,,,,,,,,
koldbyvej-45-2610-roedovre-01750463__45_______,Rækkehus,Free Sale,17-02-2014,Fri handel,17-02-2014,2.450.000,3,,,,,,,,,,,,,
koldbyvej-45-2610-roedovre-01750463__45_______,Rækkehus,Free Sale,05-09-1994,Fri handel,05-09-1994,683.620,3,,,,,,,,,,,,,
daugaardsvej-6-1-th-2800-kongens-lyngby-01730162___6__1__th,Ejerlejlighed,Free Sale,08-04-2025,Fri handel,08-04-2025,2.200.000,3,"Daugaardsvej 6, 1. th.",Kongens Lyngby,1,Fjernvarme/blokvarme,/adresse/daugaardsvej-6-1-th-2800-kongens-lyngby-01730162___6__1__th,60.0,2800.0,Tagpap med stor hældning,3.0,boligsiden,https://www.boligsiden.dk/adresse/daugaardsvej-6-1-th-2800-kongens-lyngby-01730162___6__1__th,Mursten,Ikke oplyst
daugaardsvej-6-1-th-2800-kongens-lyngby-01730162___6__1__th,Ejerlejlighed,Free Sale,07-12-2016,Fri handel,07-12-2016,2.000.000,3,"Daugaardsvej 6, 1. th.",Kongens Lyngby,1,Fjernvarme/blokvarme,/adresse/daugaardsvej-6-1-th-2800-kongens-lyngby-01730162___6__1__th,60.0,2800.0,Tagpap med stor hældning,3.0,boligsiden,https://www.boligsiden.dk/adresse/daugaardsvej-6-1-th-2800-kongens-lyngby-01730162___6__1__th,Mursten,Ikke oplyst
daugaardsvej-6-1-th-2800-kongens-lyngby-01730162___6__1__th,Ejerlejlighed,Free Sale,26-08-1994,Fri handel,26-08-1994,400.000,3,"Daugaardsvej 6, 1. th.",Kongens Lyngby,1,Fjernvarme/blokvarme,/adresse/daugaardsvej-6-1-th-2800-kongens-lyngby-01730162___6__1__th,60.0,2800.0,Tagpap med stor hældning,3.0,boligsiden,https://www.boligsiden.dk/adresse/daugaardsvej-6-1-th-2800-kongens-lyngby-01730162___6__1__th,Mursten,Ikke oplyst
vadgaardsvej-2-0-3-2860-soeborg-01590927___2_st___3,Ejerlejlighed,Free Sale,07-04-2025,Fri handel,07-04-2025,2.145.000,3,"Vadgårdsvej 2, st. 3.",Søborg,1,Fjernvarme/blokvarme,/adresse/vadgaardsvej-2-0-3-2860-soeborg-01590927___2_st___3,53.0,2860.0,Tagpap med stor hældning,2.0,boligsiden,https://www.boligsiden.dk/adresse/vadgaardsvej-2-0-3-2860-soeborg-01590927___2_st___3,Mursten,Ikke oplyst
vadgaardsvej-2-0-3-2860-soeborg-01590927___2_st___3,Ejerlejlighed,Free Sale,20-08-2019,Fri handel,20-08-2019,1.440.000,3,"Vadgårdsvej 2, st. 3.",Søborg,1,Fjernvarme/blokvarme,/adresse/vadgaardsvej-2-0-3-2860-soeborg-01590927___2_st___3,53.0,2860.0,Tagpap med stor hældning,2.0,boligsiden,https://www.boligsiden.dk/adresse/vadgaardsvej-2-0-3-2860-soeborg-01590927___2_st___3,Mursten,Ikke oplyst
vadgaardsvej-2-0-3-2860-soeborg-01590927___2_st___3,Ejerlejlighed,Free Sale,19-03-2001,Fri handel,19-03-2001,640.000,3,"Vadgårdsvej 2, st. 3.",Søborg,1,Fjernvarme/blokvarme,/adresse/vadgaardsvej-2-0-3-2860-soeborg-01590927___2_st___3,53.0,2860.0,Tagpap med stor hældning,2.0,boligsiden,https://www.boligsiden.dk/adresse/vadgaardsvej-2-0-3-2860-soeborg-01590927___2_st___3,Mursten,Ikke oplyst
noerregaardsvej-125-2610-roedovre-01750614_125_______,Villa,Other,07-04-2025,Andet,07-04-2025,1.700.000,2,Nørregårdsvej 125,Rødovre,1,Centralvarme med én fyringsenhed,/adresse/noerregaardsvej-125-2610-roedovre-01750614_125_______,115.0,2610.0,Fibercement herunder asbest,4.0,boligsiden,https://www.boligsiden.dk/adresse/noerregaardsvej-125-2610-roedovre-01750614_125_______,Mursten,115
noerregaardsvej-125-2610-roedovre-01750614_125_______,Villa,Free Sale,15-06-2006,Fri handel,15-06-2006,2.895.000,2,Nørregårdsvej 125,Rødovre,1,Centralvarme med én fyringsenhed,/adresse/noerregaardsvej-125-2610-roedovre-01750614_125_______,115.0,2610.0,Fibercement herunder asbest,4.0,boligsiden,https://www.boligsiden.dk/adresse/noerregaardsvej-125-2610-roedovre-01750614_125_______,Mursten,115
tvaerbommen-59-1-th-2820-gentofte-01570895__59__1__th,Ejerlejlighed,Free Sale,07-04-2025,Fri handel,07-04-2025,2.075.000,1,"Tværbommen 59, 1. th.",Gentofte,1,Fjernvarme/blokvarme,/adresse/tvaerbommen-59-1-th-2820-gentofte-01570895__59__1__th,53.0,2820.0,Tegl,2.0,boligsiden,https://www.boligsiden.dk/adresse/tvaerbommen-59-1-th-2820-gentofte-01570895__59__1__th,Mursten,Ikke oplyst
bygaden-72c-2605-broendby-01530096_72c_______,Villa,Free Sale,07-04-2025,Fri handel,07-04-2025,4.200.000,1,Bygaden 72C,Brøndby,1,Fjernvarme/blokvarme,/adresse/bygaden-72c-2605-broendby-01530096_72c_______,155.0,2605.0,Fibercement herunder asbest,5.0,boligsiden,https://www.boligsiden.dk/adresse/bygaden-72c-2605-broendby-01530096_72c_______,Mursten,151.1
langekaervej-40-2750-ballerup-01510193__40_______,Villa,Free Sale,07-04-2025,Fri handel,07-04-2025,2.450.000,3,Langekærvej 40,Ballerup,1,Centralvarme med én fyringsenhed,/adresse/langekaervej-40-2750-ballerup-01510193__40_______,75.0,2750.0,Fibercement herunder asbest,1995000.0,boligsiden,https://www.boligsiden.dk/adresse/langekaervej-40-2750-ballerup-01510193__40_______,Letbetonsten,109.65
langekaervej-40-2750-ballerup-01510193__40_______,Villa,Free Sale,03-08-2020,Fri handel,03-08-2020,145.200,3,Langekærvej 40,Ballerup,1,Centralvarme med én fyringsenhed,/adresse/langekaervej-40-2750-ballerup-01510193__40_______,75.0,2750.0,Fibercement herunder asbest,1995000.0,boligsiden,https://www.boligsiden.dk/adresse/langekaervej-40-2750-ballerup-01510193__40_______,Letbetonsten,109.65
langekaervej-40-2750-ballerup-01510193__40_______,Villa,Free Sale,04-03-2019,Fri handel,04-03-2019,2.450.000,3,Langekærvej 40,Ballerup,1,Centralvarme med én fyringsenhed,/adresse/langekaervej-40-2750-ballerup-01510193__40_______,75.0,2750.0,Fibercement herunder asbest,1995000.0,boligsiden,https://www.boligsiden.dk/adresse/langekaervej-40-2750-ballerup-01510193__40_______,Letbetonsten,109.65
tommerupgade-33-4-tv-2630-taastrup-01690038__33__4__tv,Ejerlejlighed,Free Sale,06-04-2025,Fri handel,06-04-2025,3.250.000,2,,,,,,,,,,,,,
tommerupgade-33-4-tv-2630-taastrup-01690038__33__4__tv,Ejerlejlighed,Free Sale,10-07-2023,Fri handel,10-07-2023,3.225.000,2,,,,,,,,,,,,,
toftholmvaenget-16-2740-skovlunde-01510682__16_______,Villa,Free Sale,05-04-2025,Fri handel,05-04-2025,5.050.000,1,Toftholmvænget 16,Skovlunde,1,Centralvarme med én fyringsenhed,/adresse/toftholmvaenget-16-2740-skovlunde-01510682__16_______,162.0,2740.0,Fibercement herunder asbest,6.0,boligsiden,https://www.boligsiden.dk/adresse/toftholmvaenget-16-2740-skovlunde-01510682__16_______,Mursten,170.55
ingvar-noergaards-vej-7-2800-kongens-lyngby-01730007___7_______,Rækkehus,Free Sale,05-04-2025,Fri handel,05-04-2025,6.520.000,2,Ingvar Nørgaards Vej 7,Kongens Lyngby,3,Fjernvarme/blokvarme,/adresse/ingvar-noergaards-vej-7-2800-kongens-lyngby-01730007___7_______,137.0,2800.0,Tagpap med lille hældning,6.0,boligsiden,https://www.boligsiden.dk/adresse/ingvar-noergaards-vej-7-2800-kongens-lyngby-01730007___7_______,Mursten,137
ingvar-noergaards-vej-7-2800-kongens-lyngby-01730007___7_______,Rækkehus,Free Sale,13-04-2021,Fri handel,13-04-2021,5.650.000,2,Ingvar Nørgaards Vej 7,Kongens Lyngby,3,Fjernvarme/blokvarme,/adresse/ingvar-noergaards-vej-7-2800-kongens-lyngby-01730007___7_______,137.0,2800.0,Tagpap med lille hældning,6.0,boligsiden,https://www.boligsiden.dk/adresse/ingvar-noergaards-vej-7-2800-kongens-lyngby-01730007___7_______,Mursten,137
soeholtparken-19-2660-broendby-strand-01530678__19_______,Rækkehus,Free Sale,04-04-2025,Fri handel,04-04-2025,3.775.000,3,Søholtparken 19,Brøndby Strand,1,Fjernvarme/blokvarme,/adresse/soeholtparken-19-2660-broendby-strand-01530678__19_______,111.0,2660.0,Betontagsten,4.0,boligsiden,https://www.boligsiden.dk/adresse/soeholtparken-19-2660-broendby-strand-01530678__19_______,Mursten,113.3
soeholtparken-19-2660-broendby-strand-01530678__19_______,Rækkehus,Free Sale,28-01-2016,Fri handel,28-01-2016,2.450.000,3,Søholtparken 19,Brøndby Strand,1,Fjernvarme/blokvarme,/adresse/soeholtparken-19-2660-broendby-strand-01530678__19_______,111.0,2660.0,Betontagsten,4.0,boligsiden,https://www.boligsiden.dk/adresse/soeholtparken-19-2660-broendby-strand-01530678__19_______,Mursten,113.3
soeholtparken-19-2660-broendby-strand-01530678__19_______,Rækkehus,Free Sale,01-11-2000,Fri handel,01-11-2000,1.440.000,3,Søholtparken 19,Brøndby Strand,1,Fjernvarme/blokvarme,/adresse/soeholtparken-19-2660-broendby-strand-01530678__19_______,111.0,2660.0,Betontagsten,4.0,boligsiden,https://www.boligsiden.dk/adresse/soeholtparken-19-2660-broendby-strand-01530678__19_______,Mursten,113.3
moerkhoej-parkalle-26e-2860-soeborg-01590596_26e_______,Rækkehus,Family Sale,04-04-2025,Familie handel,04-04-2025,2.424.000,3,Mørkhøj Parkalle 26E,Søborg,2,Fjernvarme/blokvarme,/adresse/moerkhoej-parkalle-26e-2860-soeborg-01590596_26e_______,153.0,2860.0,Tegl,5.0,boligsiden,https://www.boligsiden.dk/adresse/moerkhoej-parkalle-26e-2860-soeborg-01590596_26e_______,Mursten,151.5
moerkhoej-parkalle-26e-2860-soeborg-01590596_26e_______,Rækkehus,Free Sale,04-01-2016,Fri handel,04-01-2016,3.995.000,3,Mørkhøj Parkalle 26E,Søborg,2,Fjernvarme/blokvarme,/adresse/moerkhoej-parkalle-26e-2860-soeborg-01590596_26e_______,153.0,2860.0,Tegl,5.0,boligsiden,https://www.boligsiden.dk/adresse/moerkhoej-parkalle-26e-2860-soeborg-01590596_26e_______,Mursten,151.5
moerkhoej-parkalle-26e-2860-soeborg-01590596_26e_______,Rækkehus,Free Sale,29-06-2008,Fri handel,29-06-2008,3.225.000,3,Mørkhøj Parkalle 26E,Søborg,2,Fjernvarme/blokvarme,/adresse/moerkhoej-parkalle-26e-2860-soeborg-01590596_26e_______,153.0,2860.0,Tegl,5.0,boligsiden,https://www.boligsiden.dk/adresse/moerkhoej-parkalle-26e-2860-soeborg-01590596_26e_______,Mursten,151.5
h-p-olsens-vaenge-53-2630-taastrup-01692950__53_______,Rækkehus,Free Sale,04-04-2025,Fri handel,04-04-2025,2.150.000,1,H P Olsens Vænge 53,Taastrup,1,Fjernvarme/blokvarme,/adresse/h-p-olsens-vaenge-53-2630-taastrup-01692950__53_______,80.0,2630.0,Fibercement herunder asbest,3.0,boligsiden,https://www.boligsiden.dk/adresse/h-p-olsens-vaenge-53-2630-taastrup-01692950__53_______,Mursten,82.8
frederiksdalsvej-103b-1-th-2830-virum-01730229103b__1__th,Ejerlejlighed,Free Sale,04-04-2025,Fri handel,04-04-2025,2.350.000,3,"Frederiksdalsvej 103B, 1. th.",Virum,1,Centralvarme med én fyringsenhed,/adresse/frederiksdalsvej-103b-1-th-2830-virum-01730229103b__1__th,63.0,2830.0,Tegl,3.0,boligsiden,https://www.boligsiden.dk/adresse/frederiksdalsvej-103b-1-th-2830-virum-01730229103b__1__th,Mursten,Ikke oplyst
frederiksdalsvej-103b-1-th-2830-virum-01730229103b__1__th,Ejerlejlighed,Free Sale,05-02-2016,Fri handel,05-02-2016,1.295.000,3,"Frederiksdalsvej 103B, 1. th.",Virum,1,Centralvarme med én fyringsenhed,/adresse/frederiksdalsvej-103b-1-th-2830-virum-01730229103b__1__th,63.0,2830.0,Tegl,3.0,boligsiden,https://www.boligsiden.dk/adresse/frederiksdalsvej-103b-1-th-2830-virum-01730229103b__1__th,Mursten,Ikke oplyst
frederiksdalsvej-103b-1-th-2830-virum-01730229103b__1__th,Ejerlejlighed,Free Sale,26-06-1996,Fri handel,26-06-1996,482.685,3,"Frederiksdalsvej 103B, 1. th.",Virum,1,Centralvarme med én fyringsenhed,/adresse/frederiksdalsvej-103b-1-th-2830-virum-01730229103b__1__th,63.0,2830.0,Tegl,3.0,boligsiden,https://www.boligsiden.dk/adresse/frederiksdalsvej-103b-1-th-2830-virum-01730229103b__1__th,Mursten,Ikke oplyst
hellerupvej-23-1-tv-2900-hellerup-01570332__23__1__tv,Ejerlejlighed,Free Sale,04-04-2025,Fri handel,04-04-2025,4.800.000,2,"Hellerupvej 23, 1. tv.",Hellerup,1,Fjernvarme/blokvarme,/adresse/hellerupvej-23-1-tv-2900-hellerup-01570332__23__1__tv,78.0,2900.0,Fibercement uden asbest,3.0,boligsiden,https://www.boligsiden.dk/adresse/hellerupvej-23-1-tv-2900-hellerup-01570332__23__1__tv,Mursten,Ikke oplyst
hellerupvej-23-1-tv-2900-hellerup-01570332__23__1__tv,Ejerlejlighed,Free Sale,21-10-2010,Fri handel,21-10-2010,26.351.704,2,"Hellerupvej 23, 1. tv.",Hellerup,1,Fjernvarme/blokvarme,/adresse/hellerupvej-23-1-tv-2900-hellerup-01570332__23__1__tv,78.0,2900.0,Fibercement uden asbest,3.0,boligsiden,https://www.boligsiden.dk/adresse/hellerupvej-23-1-tv-2900-hellerup-01570332__23__1__tv,Mursten,Ikke oplyst
