ID,Link,Address,Property Type,Sale Type,Sale Date,Price,Page Number,Is Auction
b647a8e0-5790-4454-9f74-b19ac8f0e9e4,/adresse/stroemsvej-2-2630-taastrup-01697754___2_______,,Fritidsbolig,Strømsvej 22630 Taastrup,Fri handel,09-05-2024,1,False
7ee9dca2-12b7-4f67-b455-8203a4c6c30a,/adresse/jungtoften-12-2750-ballerup-01510167__12_______,,Fritidsbolig,Jungtoften 122750 Ballerup,Familie handel,08-12-2023,1,False
7ee9dca2-12b7-4f67-b455-8203a4c6c30a,/adresse/jungtoften-12-2750-ballerup-01510167__12_______,,Fritidsbolig,Fri handel,09-07-2020,1.300.000,1,False
7ee9dca2-12b7-4f67-b455-8203a4c6c30a,/adresse/jungtoften-12-2750-ballerup-01510167__12_______,,Fritidsbolig,Fri handel,09-04-2001,749.325,1,False
04195c11-aa6b-43d2-918b-757f94a112b2,/adresse/jungtoften-11-2750-ballerup-01510167__11_______,,Fritidsbolig,Jungtoften 112750 Ballerup,Fri handel,09-04-2023,1,False
04195c11-aa6b-43d2-918b-757f94a112b2,/adresse/jungtoften-11-2750-ballerup-01510167__11_______,,Fritidsbolig,Fri handel,27-10-2007,995.000,1,False
8298c70b-c4b9-4802-8bab-c806b9971a21,/adresse/tibbevangen-9-2730-herlev-01638223___9_______,,Fritidsbolig,Tibbevangen 92730 Herlev,Fri handel,03-01-2023,1,False
8298c70b-c4b9-4802-8bab-c806b9971a21,/adresse/tibbevangen-9-2730-herlev-01638223___9_______,,Fritidsbolig,Familie handel,13-05-2014,1.600.000,1,False
ce56ccd0-a662-4b9f-a7d8-130e41e471bc,/adresse/aatoften-3-2630-taastrup-01699783___3_______,,Fritidsbolig,Åtoften 32630 Taastrup,Fri handel,27-06-2022,1,False
ce56ccd0-a662-4b9f-a7d8-130e41e471bc,/adresse/aatoften-3-2630-taastrup-01699783___3_______,,Fritidsbolig,Fri handel,17-09-2018,1.375.000,1,False
c327f407-d976-4904-843a-d7e49f17cc47,/adresse/jungtoften-5-2750-ballerup-01510167___5_______,,Fritidsbolig,Jungtoften 52750 Ballerup,Fri handel,16-05-2022,1,False
c327f407-d976-4904-843a-d7e49f17cc47,/adresse/jungtoften-5-2750-ballerup-01510167___5_______,,Fritidsbolig,Fri handel,23-05-2019,1.400.000,1,False
c327f407-d976-4904-843a-d7e49f17cc47,/adresse/jungtoften-5-2750-ballerup-01510167___5_______,,Fritidsbolig,Fri handel,10-06-1997,250.000,1,False
981aadd2-4815-4616-a8e0-3944c24c5e8d,/adresse/aaloebet-4b-2630-taastrup-01699734__4b_______,,Fritidsbolig,Åløbet 4B2630 Taastrup,Fri handel,05-05-2022,1,False
981aadd2-4815-4616-a8e0-3944c24c5e8d,/adresse/aaloebet-4b-2630-taastrup-01699734__4b_______,,Fritidsbolig,Fri handel,03-08-2017,510.000,1,False
981aadd2-4815-4616-a8e0-3944c24c5e8d,/adresse/aaloebet-4b-2630-taastrup-01699734__4b_______,,Fritidsbolig,Fri handel,20-03-2004,350.000,1,False
fa0da421-9f5f-40fc-a7bd-33690c887fb1,/adresse/stroemsvej-4-2630-taastrup-01697754___4_______,,Fritidsbolig,Strømsvej 42630 Taastrup,Familie handel,04-05-2022,1,False
fa0da421-9f5f-40fc-a7bd-33690c887fb1,/adresse/stroemsvej-4-2630-taastrup-01697754___4_______,,Fritidsbolig,Fri handel,19-01-2010,1.900.000,1,False
fa0da421-9f5f-40fc-a7bd-33690c887fb1,/adresse/stroemsvej-4-2630-taastrup-01697754___4_______,,Fritidsbolig,Fri handel,19-01-2010,1.900.000,1,False
3174d0e3-fd35-44f0-8a5c-3d744593ea4d,/adresse/frederiksholms-sidevej-2-2630-taastrup-01691798___2_______,,Fritidsbolig,Frederiksholms Sidevej 22630 Taastrup,Fri handel,10-12-2021,1,False
3174d0e3-fd35-44f0-8a5c-3d744593ea4d,/adresse/frederiksholms-sidevej-2-2630-taastrup-01691798___2_______,,Fritidsbolig,Fri handel,12-07-2017,543.000,1,False
25b1fee4-5d67-4032-9a70-7bc12a55f7c9,/adresse/brandmosevej-19-2750-ballerup-01510047__19_______,,Fritidsbolig,Brandmosevej 192750 Ballerup,Fri handel,13-11-2021,1,False
25b1fee4-5d67-4032-9a70-7bc12a55f7c9,/adresse/brandmosevej-19-2750-ballerup-01510047__19_______,,Fritidsbolig,Fri handel,22-09-2017,1.595.000,1,False
25b1fee4-5d67-4032-9a70-7bc12a55f7c9,/adresse/brandmosevej-19-2750-ballerup-01510047__19_______,,Fritidsbolig,Fri handel,30-01-2001,795.509,1,False
d6f05b91-3eb2-43cf-aa9d-1deef0946c3f,/adresse/gundslevvej-3-2730-herlev-01632363___3_______,,Fritidsbolig,Gundslevvej 32730 Herlev,Fri handel,16-08-2021,1,False
d6f05b91-3eb2-43cf-aa9d-1deef0946c3f,/adresse/gundslevvej-3-2730-herlev-01632363___3_______,,Fritidsbolig,Fri handel,07-01-2008,2.600.000,1,False
f5d62dba-f8d5-409b-9941-80a3a4f9328c,/adresse/brandmosevej-5-2750-ballerup-01510047___5_______,,Fritidsbolig,Brandmosevej 52750 Ballerup,Fri handel,07-08-2021,2,False
f5d62dba-f8d5-409b-9941-80a3a4f9328c,/adresse/brandmosevej-5-2750-ballerup-01510047___5_______,,Fritidsbolig,Fri handel,07-06-2015,1.749.000,2,False
616ca8e0-59d1-453e-b241-2ea073188aef,/adresse/aatoften-17a-2630-taastrup-01699783_17a_______,,Fritidsbolig,Åtoften 17A2630 Taastrup,Fri handel,15-04-2021,2,False
616ca8e0-59d1-453e-b241-2ea073188aef,/adresse/aatoften-17a-2630-taastrup-01699783_17a_______,,Fritidsbolig,Fri handel,03-06-1992,100.000,2,False
dcf4f5bb-d420-4300-b080-f435da06e2b9,/adresse/aatoften-10a-2630-taastrup-01699783_10a_______,,Fritidsbolig,Åtoften 10A2630 Taastrup,Fri handel,08-04-2021,2,False
dcf4f5bb-d420-4300-b080-f435da06e2b9,/adresse/aatoften-10a-2630-taastrup-01699783_10a_______,,Fritidsbolig,Fri handel,07-05-2002,710.000,2,False
dcf4f5bb-d420-4300-b080-f435da06e2b9,/adresse/aatoften-10a-2630-taastrup-01699783_10a_______,,Fritidsbolig,Fri handel,08-09-2000,650.000,2,False
a39f1049-bd28-4786-82e5-f23cb7fa7829,/adresse/aatoften-6-2630-taastrup-01699783___6_______,,Fritidsbolig,Åtoften 62630 Taastrup,Fri handel,12-10-2020,2,False
a39f1049-bd28-4786-82e5-f23cb7fa7829,/adresse/aatoften-6-2630-taastrup-01699783___6_______,,Fritidsbolig,Fri handel,03-02-2010,1.250.000,2,False
a39f1049-bd28-4786-82e5-f23cb7fa7829,/adresse/aatoften-6-2630-taastrup-01699783___6_______,,Fritidsbolig,Fri handel,20-08-2001,1.093.000,2,False
5868d9bc-2478-41b6-8cd9-eaa1633ddf23,/adresse/aatoften-17b-2630-taastrup-01699783_17b_______,,Fritidsbolig,Åtoften 17B2630 Taastrup,Fri handel,07-10-2020,2,False
5868d9bc-2478-41b6-8cd9-eaa1633ddf23,/adresse/aatoften-17b-2630-taastrup-01699783_17b_______,,Fritidsbolig,Fri handel,09-05-2019,1.850.000,2,False
5868d9bc-2478-41b6-8cd9-eaa1633ddf23,/adresse/aatoften-17b-2630-taastrup-01699783_17b_______,,Fritidsbolig,Fri handel,17-05-2015,1.300.000,2,False
23887a19-5cf6-4b2f-b15d-8208baeb709f,/adresse/stroemsvej-8c-2630-taastrup-01697754__8c_______,,Fritidsbolig,Strømsvej 8C2630 Taastrup,Fri handel,23-09-2020,2,False
23887a19-5cf6-4b2f-b15d-8208baeb709f,/adresse/stroemsvej-8c-2630-taastrup-01697754__8c_______,,Fritidsbolig,Familie handel,01-10-2015,924.488,2,False
23887a19-5cf6-4b2f-b15d-8208baeb709f,/adresse/stroemsvej-8c-2630-taastrup-01697754__8c_______,,Fritidsbolig,Fri handel,10-11-1998,210.000,2,False
bae36c69-a0ff-4c28-9910-52bd8109a622,/adresse/holmemarksvej-13-2630-taastrup-01692831__13_______,,Fritidsbolig,Holmemarksvej 132630 Taastrup,Familie handel,07-09-2020,2,False
7bfa26f4-8298-4481-bcc7-759f61feb359,/adresse/nyboelle-vad-8-2630-taastrup-01695484___8_______,,Fritidsbolig,Nybølle Vad 82630 Taastrup,Fri handel,17-08-2020,2,False
7bfa26f4-8298-4481-bcc7-759f61feb359,/adresse/nyboelle-vad-8-2630-taastrup-01695484___8_______,,Fritidsbolig,Fri handel,18-12-2000,400.000,2,False
99681d1d-f0d0-453a-b6e9-d5ba0a0f65f0,/adresse/stroemsvej-12b-2630-taastrup-01697754_12b_______,,Fritidsbolig,Strømsvej 12B2630 Taastrup,Familie handel,29-06-2020,2,False
99681d1d-f0d0-453a-b6e9-d5ba0a0f65f0,/adresse/stroemsvej-12b-2630-taastrup-01697754_12b_______,,Fritidsbolig,Fri handel,06-03-1993,243.750,2,False
bbee8164-7a46-4a8b-8924-0900780b2bdd,/adresse/aatoften-8-2630-taastrup-01699783___8_______,,Fritidsbolig,Åtoften 82630 Taastrup,Fri handel,29-05-2020,2,False
bbee8164-7a46-4a8b-8924-0900780b2bdd,/adresse/aatoften-8-2630-taastrup-01699783___8_______,,Fritidsbolig,Fri handel,13-07-2010,1.075.000,2,False
bbee8164-7a46-4a8b-8924-0900780b2bdd,/adresse/aatoften-8-2630-taastrup-01699783___8_______,,Fritidsbolig,Fri handel,11-10-2005,1.235.000,2,False
454cf85c-ba06-4a53-8bd7-9d2e01598a91,/adresse/tibbevangen-17-2730-herlev-01638223__17_______,,Fritidsbolig,Tibbevangen 172730 Herlev,Familie handel,28-05-2020,2,False
8faabb70-dd66-423a-812d-d60cdb0c66db,/adresse/aatoften-2-2630-taastrup-01699783___2_______,,Fritidsbolig,Åtoften 22630 Taastrup,Fri handel,25-05-2020,2,False
8faabb70-dd66-423a-812d-d60cdb0c66db,/adresse/aatoften-2-2630-taastrup-01699783___2_______,,Fritidsbolig,Fri handel,01-06-2015,645.000,2,False
62baccc6-33aa-4e77-ab6f-8683fa6af8ca,/adresse/tostholmvej-13-2640-hedehusene-01698613__13_______,,Fritidsbolig,Tostholmvej 132640 Hedehusene,Fri handel,05-02-2020,2,False
5eba4e81-5762-40c6-bedc-fc7e10e11ef7,/adresse/strandvejen-885-2930-klampenborg-01730945_885_______,,Fritidsbolig,Strandvejen 8852930 Klampenborg,Fri handel,31-01-2020,2,False
962e12f6-6358-4aba-a125-f1d47d9f5d27,/adresse/schallsvej-16-2800-kongens-lyngby-01730705__16_______,,Fritidsbolig,Schallsvej 162800 Kongens Lyngby,Fri handel,20-12-2019,2,False
ecf920b0-b020-4573-9d70-4373618f10b4,/adresse/tibbevangen-25-2730-herlev-01638223__25_______,,Fritidsbolig,Tibbevangen 252730 Herlev,Familie handel,10-07-2019,2,False
5e68efea-4c65-40e7-99c2-48fd80c662da,/adresse/enghavegaardsvej-33-2630-taastrup-01691421__33_______,,Fritidsbolig,Enghavegårdsvej 332630 Taastrup,Fri handel,12-04-2019,2,False
5e68efea-4c65-40e7-99c2-48fd80c662da,/adresse/enghavegaardsvej-33-2630-taastrup-01691421__33_______,,Fritidsbolig,Fri handel,02-11-2000,224.000,2,False
5e68efea-4c65-40e7-99c2-48fd80c662da,/adresse/enghavegaardsvej-33-2630-taastrup-01691421__33_______,,Fritidsbolig,Fri handel,09-11-1994,275.000,2,False
14f00478-8ee4-4cdc-8ad8-28421f056eb3,/adresse/holmemarksvej-2-2630-taastrup-01692831___2_______,,Fritidsbolig,Holmemarksvej 22630 Taastrup,Fri handel,10-04-2019,2,False
14f00478-8ee4-4cdc-8ad8-28421f056eb3,/adresse/holmemarksvej-2-2630-taastrup-01692831___2_______,,Fritidsbolig,Fri handel,08-05-2014,1.175.000,2,False
14f00478-8ee4-4cdc-8ad8-28421f056eb3,/adresse/holmemarksvej-2-2630-taastrup-01692831___2_______,,Fritidsbolig,Fri handel,03-04-1998,138.000,2,False
c259345e-3c53-4d5a-ae52-fdf4180aefae,/adresse/enghavegaardsvej-45-2630-taastrup-01691421__45_______,,Fritidsbolig,Enghavegårdsvej 452630 Taastrup,Fri handel,21-03-2019,2,False
c259345e-3c53-4d5a-ae52-fdf4180aefae,/adresse/enghavegaardsvej-45-2630-taastrup-01691421__45_______,,Fritidsbolig,Fri handel,27-12-2000,300.000,2,False
c259345e-3c53-4d5a-ae52-fdf4180aefae,/adresse/enghavegaardsvej-45-2630-taastrup-01691421__45_______,,Fritidsbolig,Fri handel,16-12-1996,256.575,2,False
8af01d54-1442-4d0a-8b34-23cfdd864668,/adresse/brandmosevej-11-2750-ballerup-01510047__11_______,,Fritidsbolig,Brandmosevej 112750 Ballerup,Fri handel,04-09-2018,2,False
8af01d54-1442-4d0a-8b34-23cfdd864668,/adresse/brandmosevej-11-2750-ballerup-01510047__11_______,,Fritidsbolig,Fri handel,11-10-2007,1.050.000,2,False
dfe9d778-3b86-43ec-9740-169a341b01b6,/adresse/toervevej-4-2630-taastrup-01698902___4_______,,Landejendom,Tørvevej 42630 Taastrup,Fri handel,19-12-2023,1,False
dfe9d778-3b86-43ec-9740-169a341b01b6,/adresse/toervevej-4-2630-taastrup-01698902___4_______,,Landejendom,Fri handel,11-02-2022,5.000.000,1,False
dfe9d778-3b86-43ec-9740-169a341b01b6,/adresse/toervevej-4-2630-taastrup-01698902___4_______,,Landejendom,Familie handel,23-11-2004,742.000,1,False
98147d2f-183f-4db5-bbfb-639b3cb2095a,/adresse/lille-solhoejvej-9-2640-hedehusene-01830410___9_______,,Landejendom,Lille Solhøjvej 92640 Hedehusene,Fri handel,14-12-2022,1,False
20b18001-4bc3-4591-aa4b-6abfb956128b,/adresse/torslundemaglevej-134-2635-ishoej-01830080_134_______,,Landejendom,Torslundemaglevej 1342635 Ishøj,Familie handel,29-07-2020,1,False
20b18001-4bc3-4591-aa4b-6abfb956128b,/adresse/torslundemaglevej-134-2635-ishoej-01830080_134_______,,Landejendom,Fri handel,09-05-2019,2.815.000,1,False
8311de62-7ae7-4807-9034-64aec5ad4e37,/adresse/ishoej-bygade-46-2635-ishoej-01830290__46_______,,Landejendom,Ishøj Bygade 462635 Ishøj,Familie handel,17-07-2020,1,False
8311de62-7ae7-4807-9034-64aec5ad4e37,/adresse/ishoej-bygade-46-2635-ishoej-01830290__46_______,,Landejendom,Fri handel,30-12-2011,1.000.000,1,False
4c006424-fa6b-47ea-afc2-52cd4b6d04b2,/adresse/brostykkevej-212-2650-hvidovre-01671194_212_______,,Landejendom,Brostykkevej 2122650 Hvidovre,Fri handel,15-04-2020,1,False
4c006424-fa6b-47ea-afc2-52cd4b6d04b2,/adresse/brostykkevej-212-2650-hvidovre-01671194_212_______,,Landejendom,Fri handel,18-12-1999,52.957,1,False
944024cb-cb75-478d-a4d4-105b88d13043,/adresse/bygaden-45b-2630-taastrup-01690920_45b_______,,Landejendom,Bygaden 45B2630 Taastrup,Fri handel,24-01-2020,1,False
944024cb-cb75-478d-a4d4-105b88d13043,/adresse/bygaden-45b-2630-taastrup-01690920_45b_______,,Landejendom,Fri handel,24-12-2000,3.013.418,1,False
feae72f5-0273-4b57-abf6-832bb757afd9,/adresse/sengeloesevej-1-2630-taastrup-01696767___1_______,,Landejendom,Sengeløsevej 12630 Taastrup,Fri handel,30-08-2019,1,False
feae72f5-0273-4b57-abf6-832bb757afd9,/adresse/sengeloesevej-1-2630-taastrup-01696767___1_______,,Landejendom,Fri handel,29-11-2005,7.770.000,1,False
a2be41ed-36b5-4c22-b87b-f2fcf1bb909e,/adresse/hoeholmvej-5-2630-taastrup-01693185___5_______,,Landejendom,Høholmvej 52630 Taastrup,Fri handel,17-01-2018,1,False
8c4b9028-1f89-4885-8b1b-828b246df401,/adresse/klovtoftegade-46-2630-taastrup-01693843__46_______,,Landejendom,Klovtoftegade 462630 Taastrup,Fri handel,26-01-2015,1,False
8c4b9028-1f89-4885-8b1b-828b246df401,/adresse/klovtoftegade-46-2630-taastrup-01693843__46_______,,Landejendom,Fri handel,15-06-2006,35.000.000,1,False
279a279c-5747-43ac-a6c9-8b3f48a0d28b,/adresse/skinderskovvej-97-2730-herlev-01637189__97_______,,Landejendom,Skinderskovvej 972730 Herlev,Fri handel,30-07-2013,1,False
279a279c-5747-43ac-a6c9-8b3f48a0d28b,/adresse/skinderskovvej-97-2730-herlev-01637189__97_______,,Landejendom,Fri handel,27-10-1995,850.000,1,False
b2cd7e81-d3ec-4c38-ac83-1cbed0298001,/adresse/tingstedvej-21c-2640-hedehusene-01698364_21c_______,,Landejendom,Tingstedvej 21C2640 Hedehusene,Familie handel,01-01-2009,1,False
341dbc5b-6a5b-4442-b310-b715c5f8d3e5,/adresse/tingstedvej-21b-2640-hedehusene-01698364_21b_______,,Landejendom,Tingstedvej 21B2640 Hedehusene,Familie handel,01-01-2009,1,False
451aaab2-f23d-43f8-80e1-21ad61154b42,/adresse/staerkendevej-234-2640-hedehusene-01697877_234_______,,Landejendom,Stærkendevej 2342640 Hedehusene,Fri handel,19-10-2005,1,False
542f40f1-c427-4dfd-a930-522580dae4c0,/adresse/taastrup-valbyvej-100-2635-ishoej-01830830_100_______,,Landejendom,Tåstrup Valbyvej 1002635 Ishøj,Familie handel,28-03-2000,1,False
3bbe6aef-f917-4f23-9726-014baf98dcb0,/adresse/hvidegaardsparken-69a-2800-kongens-lyngby-01730356_69a_______,,Landejendom,Hvidegårdsparken 69A2800 Kongens Lyngby,Fri handel,25-03-1999,1,False
4ab6492a-4201-4f5f-8f0e-bcb3ab970e96,/adresse/enghaven-1-2640-hedehusene-01691434___1_______,,Landejendom,Enghaven 12640 Hedehusene,Fri handel,01-05-1996,1,False
08bf28ac-0c21-4b09-bea2-f9a2576b4858,/adresse/enghaven-1-1-2640-hedehusene-01691434___1__1____,,Landejendom,"Enghaven 1, 1.2640 Hedehusene",Fri handel,01-05-1996,1,False
81f0fe36-9068-407e-9c0c-b4c940328082,/adresse/soderupvej-27c-2640-hedehusene-01697173_27c_______,,Landejendom,Soderupvej 27C2640 Hedehusene,Fri handel,10-02-1992,1,False
02960e16-9488-443c-8201-6d4d19410443,/adresse/roentoftevej-4-0-2870-dyssegaard-01570672___4_st____,,Villalejlighed,"Røntoftevej 4, st.2870 Dyssegård",Fri handel,28-02-2025,1,False
02960e16-9488-443c-8201-6d4d19410443,/adresse/roentoftevej-4-0-2870-dyssegaard-01570672___4_st____,,Villalejlighed,Fri handel,31-10-2019,5.150.000,1,False
02960e16-9488-443c-8201-6d4d19410443,/adresse/roentoftevej-4-0-2870-dyssegaard-01570672___4_st____,,Villalejlighed,Andet,25-04-2018,1.831.000,1,False
8a1ccfe3-2948-49d4-a407-556963ec1328,/adresse/roentoftevej-4-1-2870-dyssegaard-01570672___4__1____,,Villalejlighed,"Røntoftevej 4, 1.2870 Dyssegård",Fri handel,28-02-2025,1,False
8a1ccfe3-2948-49d4-a407-556963ec1328,/adresse/roentoftevej-4-1-2870-dyssegaard-01570672___4__1____,,Villalejlighed,Fri handel,31-10-2019,5.150.000,1,False
8a1ccfe3-2948-49d4-a407-556963ec1328,/adresse/roentoftevej-4-1-2870-dyssegaard-01570672___4__1____,,Villalejlighed,Andet,25-04-2018,1.831.000,1,False
acf19d4a-36ff-41d6-9d0b-1001e60363d8,/adresse/valmuevej-12-1-2600-glostrup-01610520__12__1____,,Villalejlighed,"Valmuevej 12, 1.2600 Glostrup",Fri handel,19-02-2025,1,False
acf19d4a-36ff-41d6-9d0b-1001e60363d8,/adresse/valmuevej-12-1-2600-glostrup-01610520__12__1____,,Villalejlighed,Fri handel,12-12-2005,1.700.000,1,False
7d8c214e-5a8d-40c2-a0e7-8f41b12927ab,/adresse/raadhusvej-71-1-2920-charlottenlund-01570677__71__1____,,Villalejlighed,"Rådhusvej 71, 1.2920 Charlottenlund",Fri handel,07-02-2025,1,False
7d8c214e-5a8d-40c2-a0e7-8f41b12927ab,/adresse/raadhusvej-71-1-2920-charlottenlund-01570677__71__1____,,Villalejlighed,Fri handel,15-06-2023,3.000.000,1,False
7d8c214e-5a8d-40c2-a0e7-8f41b12927ab,/adresse/raadhusvej-71-1-2920-charlottenlund-01570677__71__1____,,Villalejlighed,Fri handel,15-06-2011,1.900.000,1,False
025e7384-5e9e-4e96-94cc-de283ad37e0e,/adresse/raadhusvej-71-0-2920-charlottenlund-01570677__71_st____,,Villalejlighed,"Rådhusvej 71, st.2920 Charlottenlund",Fri handel,07-02-2025,1,False
025e7384-5e9e-4e96-94cc-de283ad37e0e,/adresse/raadhusvej-71-0-2920-charlottenlund-01570677__71_st____,,Villalejlighed,Fri handel,15-06-2023,3.000.000,1,False
025e7384-5e9e-4e96-94cc-de283ad37e0e,/adresse/raadhusvej-71-0-2920-charlottenlund-01570677__71_st____,,Villalejlighed,Fri handel,15-06-2011,1.900.000,1,False
19d66679-110b-4f57-893b-5804cc707444,/adresse/runebergs-alle-37-0-2860-soeborg-01590699__37_st____,,Villalejlighed,"Runebergs Alle 37, st.2860 Søborg",Fri handel,31-01-2025,1,False
19d66679-110b-4f57-893b-5804cc707444,/adresse/runebergs-alle-37-0-2860-soeborg-01590699__37_st____,,Villalejlighed,Fri handel,24-05-2023,3.450.000,1,False
19d66679-110b-4f57-893b-5804cc707444,/adresse/runebergs-alle-37-0-2860-soeborg-01590699__37_st____,,Villalejlighed,Fri handel,21-06-2020,3.295.000,1,False
23a97ce7-3f25-4698-a398-c1393e69f837,/adresse/runebergs-alle-37-1-2860-soeborg-01590699__37__1____,,Villalejlighed,"Runebergs Alle 37, 1.2860 Søborg",Fri handel,31-01-2025,1,False
23a97ce7-3f25-4698-a398-c1393e69f837,/adresse/runebergs-alle-37-1-2860-soeborg-01590699__37__1____,,Villalejlighed,Fri handel,24-05-2023,3.450.000,1,False
23a97ce7-3f25-4698-a398-c1393e69f837,/adresse/runebergs-alle-37-1-2860-soeborg-01590699__37__1____,,Villalejlighed,Fri handel,21-06-2020,3.295.000,1,False
938a4cdf-3579-40e1-8672-36a99bc75628,/adresse/smakkegaardsvej-22-1-2820-gentofte-01570753__22__1____,,Villalejlighed,"Smakkegårdsvej 22, 1.2820 Gentofte",Fri handel,12-01-2025,1,False
938a4cdf-3579-40e1-8672-36a99bc75628,/adresse/smakkegaardsvej-22-1-2820-gentofte-01570753__22__1____,,Villalejlighed,Fri handel,27-08-2019,6.500.000,1,False
938a4cdf-3579-40e1-8672-36a99bc75628,/adresse/smakkegaardsvej-22-1-2820-gentofte-01570753__22__1____,,Villalejlighed,Fri handel,30-01-2019,6.250.000,1,False
b2dfeeac-1ba8-41cd-887c-e6a52f8e5a84,/adresse/smakkegaardsvej-22-0-2820-gentofte-01570753__22_st____,,Villalejlighed,"Smakkegårdsvej 22, st.2820 Gentofte",Fri handel,12-01-2025,1,False
b2dfeeac-1ba8-41cd-887c-e6a52f8e5a84,/adresse/smakkegaardsvej-22-0-2820-gentofte-01570753__22_st____,,Villalejlighed,Fri handel,27-08-2019,6.500.000,1,False
b2dfeeac-1ba8-41cd-887c-e6a52f8e5a84,/adresse/smakkegaardsvej-22-0-2820-gentofte-01570753__22_st____,,Villalejlighed,Fri handel,30-01-2019,6.250.000,1,False
045bf081-fea4-4551-804f-6c2893bcc7e1,/adresse/engmosevej-1-1-2920-charlottenlund-01570200___1__1____,,Villalejlighed,"Engmosevej 1, 1.2920 Charlottenlund",Fri handel,10-01-2025,1,False
4381bf12-e9d4-4d88-aeb8-cb1c6acb4b4a,/adresse/gyldenlundsvej-34-0-2920-charlottenlund-01570306__34_st____,,Villalejlighed,"Gyldenlundsvej 34, st.2920 Charlottenlund",Fri handel,09-01-2025,1,False
4381bf12-e9d4-4d88-aeb8-cb1c6acb4b4a,/adresse/gyldenlundsvej-34-0-2920-charlottenlund-01570306__34_st____,,Villalejlighed,Fri handel,19-01-2022,7.450.000,1,False
4381bf12-e9d4-4d88-aeb8-cb1c6acb4b4a,/adresse/gyldenlundsvej-34-0-2920-charlottenlund-01570306__34_st____,,Villalejlighed,Fri handel,29-05-2013,2.800.000,1,False
228002e4-dc04-4ecb-9d27-efc769b1501c,/adresse/gyldenlundsvej-34-1-2920-charlottenlund-01570306__34__1____,,Villalejlighed,"Gyldenlundsvej 34, 1.2920 Charlottenlund",Fri handel,09-01-2025,1,False
228002e4-dc04-4ecb-9d27-efc769b1501c,/adresse/gyldenlundsvej-34-1-2920-charlottenlund-01570306__34__1____,,Villalejlighed,Fri handel,19-01-2022,7.450.000,1,False
228002e4-dc04-4ecb-9d27-efc769b1501c,/adresse/gyldenlundsvej-34-1-2920-charlottenlund-01570306__34__1____,,Villalejlighed,Fri handel,29-05-2013,2.800.000,1,False
81dd55d1-80ce-41b5-a9cf-9e713d592958,/adresse/graensevej-34-0-2650-hvidovre-01673046__34_st____,,Villalejlighed,"Grænsevej 34, st.2650 Hvidovre",Fri handel,01-01-2025,1,False
81dd55d1-80ce-41b5-a9cf-9e713d592958,/adresse/graensevej-34-0-2650-hvidovre-01673046__34_st____,,Villalejlighed,Fri handel,12-06-2023,2.095.000,1,False
81dd55d1-80ce-41b5-a9cf-9e713d592958,/adresse/graensevej-34-0-2650-hvidovre-01673046__34_st____,,Villalejlighed,Fri handel,02-12-2019,1.800.000,1,False
84e371f8-3bd5-4d4c-a437-acbccd3180f6,/adresse/graensevej-34-1-2650-hvidovre-01673046__34__1____,,Villalejlighed,"Grænsevej 34, 1.2650 Hvidovre",Fri handel,01-01-2025,1,False
84e371f8-3bd5-4d4c-a437-acbccd3180f6,/adresse/graensevej-34-1-2650-hvidovre-01673046__34__1____,,Villalejlighed,Fri handel,12-06-2023,2.095.000,1,False
84e371f8-3bd5-4d4c-a437-acbccd3180f6,/adresse/graensevej-34-1-2650-hvidovre-01673046__34__1____,,Villalejlighed,Fri handel,02-12-2019,1.800.000,1,False
9f2fa5a8-4569-4e4b-b4b2-df20a0617ed5,/adresse/soendergaards-alle-168-2760-maaloev-01510802_168_______,,Villalejlighed,Søndergårds Allé 1682760 Måløv,Fri handel,29-12-2024,1,False
9f2fa5a8-4569-4e4b-b4b2-df20a0617ed5,/adresse/soendergaards-alle-168-2760-maaloev-01510802_168_______,,Villalejlighed,Fri handel,06-10-2020,3.275.000,1,False
9f2fa5a8-4569-4e4b-b4b2-df20a0617ed5,/adresse/soendergaards-alle-168-2760-maaloev-01510802_168_______,,Villalejlighed,Fri handel,03-04-2013,2.150.000,1,False
ee9535f2-4fdd-48ba-8d32-031cbf554c8f,/adresse/geelsskovvej-2a-2830-virum-01730288__2a_______,,Villalejlighed,Geelsskovvej 2A2830 Virum,Fri handel,20-12-2024,1,False
ee9535f2-4fdd-48ba-8d32-031cbf554c8f,/adresse/geelsskovvej-2a-2830-virum-01730288__2a_______,,Villalejlighed,Fri handel,06-07-2011,3.800.000,1,False
ee9535f2-4fdd-48ba-8d32-031cbf554c8f,/adresse/geelsskovvej-2a-2830-virum-01730288__2a_______,,Villalejlighed,Fri handel,02-06-2004,2.075.000,1,False
eaaeca5f-83e1-4b6e-b25c-374002e37e28,/adresse/kirkevej-30-0-2920-charlottenlund-01570456__30_st____,,Villalejlighed,"Kirkevej 30, st.2920 Charlottenlund",Fri handel,19-12-2024,1,False
eaaeca5f-83e1-4b6e-b25c-374002e37e28,/adresse/kirkevej-30-0-2920-charlottenlund-01570456__30_st____,,Villalejlighed,Fri handel,18-06-2019,5.751.000,1,False
eaaeca5f-83e1-4b6e-b25c-374002e37e28,/adresse/kirkevej-30-0-2920-charlottenlund-01570456__30_st____,,Villalejlighed,Fri handel,30-04-2012,3.250.000,1,False
