Property ID,Address,Postal_Code,Property_Type,Sale Type,Sale Date,Price,Sale Index,Total Sales,Address_details,City,Floor,Floor_Count,Heating_Type,Last_Remodel_Year,Link,Living_Area,Postal_Code_details,Price_details,Property_Type_details,Roof_Type,Rooms,Scrape_Date,Source_Site,URL,Wall_Material,Weighted_Area
landlyst-vaenge-50-2635-ishoej-01830385__50_______,Landlyst Vænge 50,2635,Rækkehus,Tvangsauktion,09-08-2011,800000.0,1,3,Landlyst Vænge 50,Ishøj,N/A,2.0,Elvarme,Ikke oplyst,/adresse/landlyst-vaenge-50-2635-ishoej-01830385__50_______,112.0,2635.0,2414000.0,Rækkehus,Tagpap med lille hældning,4.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/landlyst-vaenge-50-2635-ishoej-01830385__50_______,Fibercement herunder asbest,115.8
landlyst-vaenge-50-2635-ishoej-01830385__50_______,Landlyst Vænge 50,2635,Rækkehus,Fri handel,02-06-2004,1495000.0,2,3,Landlyst Vænge 50,Ishøj,N/A,2.0,Elvarme,Ikke oplyst,/adresse/landlyst-vaenge-50-2635-ishoej-01830385__50_______,112.0,2635.0,2414000.0,Rækkehus,Tagpap med lille hældning,4.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/landlyst-vaenge-50-2635-ishoej-01830385__50_______,Fibercement herunder asbest,115.8
landlyst-vaenge-50-2635-ishoej-01830385__50_______,Landlyst Vænge 50,2635,Rækkehus,Fri handel,15-01-1993,608000.0,3,3,Landlyst Vænge 50,Ishøj,N/A,2.0,Elvarme,Ikke oplyst,/adresse/landlyst-vaenge-50-2635-ishoej-01830385__50_______,112.0,2635.0,2414000.0,Rækkehus,Tagpap med lille hældning,4.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/landlyst-vaenge-50-2635-ishoej-01830385__50_______,Fibercement herunder asbest,115.8
damgaardsvej-19-2620-albertslund-01650065__19_______,Damgårdsvej 19,2620,Villa,Tvangsauktion,08-08-2011,800000.0,1,3,Damgårdsvej 19,Albertslund,N/A,1.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/damgaardsvej-19-2620-albertslund-01650065__19_______,196.0,2620.0,8005000.0,Villa,Tagpap med stor hældning,7.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/damgaardsvej-19-2620-albertslund-01650065__19_______,Træ,253.3
damgaardsvej-19-2620-albertslund-01650065__19_______,Damgårdsvej 19,2620,Villa,Fri handel,25-06-2007,2415000.0,2,3,Damgårdsvej 19,Albertslund,N/A,1.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/damgaardsvej-19-2620-albertslund-01650065__19_______,196.0,2620.0,8005000.0,Villa,Tagpap med stor hældning,7.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/damgaardsvej-19-2620-albertslund-01650065__19_______,Træ,253.3
damgaardsvej-19-2620-albertslund-01650065__19_______,Damgårdsvej 19,2620,Villa,Fri handel,18-12-2005,2225000.0,3,3,Damgårdsvej 19,Albertslund,N/A,1.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/damgaardsvej-19-2620-albertslund-01650065__19_______,196.0,2620.0,8005000.0,Villa,Tagpap med stor hældning,7.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/damgaardsvej-19-2620-albertslund-01650065__19_______,Træ,253.3
digterparken-110-2750-ballerup-01510080_110_______,Digterparken 110,2750,Villa,Tvangsauktion,08-08-2011,2650000.0,1,2,Digterparken 110,Ballerup,N/A,1.0,Varmepumpe,Ikke oplyst,/adresse/digterparken-110-2750-ballerup-01510080_110_______,174.0,2750.0,6141000.0,Villa,Tagpap med lille hældning,6.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/digterparken-110-2750-ballerup-01510080_110_______,Mursten,253.6
digterparken-110-2750-ballerup-01510080_110_______,Digterparken 110,2750,Villa,Fri handel,29-10-1997,1887000.0,2,2,Digterparken 110,Ballerup,N/A,1.0,Varmepumpe,Ikke oplyst,/adresse/digterparken-110-2750-ballerup-01510080_110_______,174.0,2750.0,6141000.0,Villa,Tagpap med lille hældning,6.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/digterparken-110-2750-ballerup-01510080_110_______,Mursten,253.6
aagesholmsvej-2-2640-hedehusene-01699726___2_______,Ågesholmsvej 2,2640,Villa,Tvangsauktion,08-08-2011,2500000.0,1,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
aagesholmsvej-2-2640-hedehusene-01699726___2_______,Ågesholmsvej 2,2640,Villa,Fri handel,10-01-1999,700000.0,2,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
aagesholmsvej-2-2640-hedehusene-01699726___2_______,Ågesholmsvej 2,2640,Villa,Fri handel,27-11-1997,3498852.0,3,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
haspegaardsvej-59b-2880-bagsvaerd-01590286_59b_______,Haspegårdsvej 59B,2880,Villa,Tvangsauktion,25-07-2011,2050000.0,1,2,Haspegårdsvej 59B,Bagsværd,N/A,1.0,Varmepumpe,Ikke oplyst,/adresse/haspegaardsvej-59b-2880-bagsvaerd-01590286_59b_______,84.0,2880.0,3650000.0,Villa,Tagpap med lille hældning,3.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/haspegaardsvej-59b-2880-bagsvaerd-01590286_59b_______,Letbetonsten,121.1
haspegaardsvej-59b-2880-bagsvaerd-01590286_59b_______,Haspegårdsvej 59B,2880,Villa,Fri handel,11-08-1997,957000.0,2,2,Haspegårdsvej 59B,Bagsværd,N/A,1.0,Varmepumpe,Ikke oplyst,/adresse/haspegaardsvej-59b-2880-bagsvaerd-01590286_59b_______,84.0,2880.0,3650000.0,Villa,Tagpap med lille hældning,3.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/haspegaardsvej-59b-2880-bagsvaerd-01590286_59b_______,Letbetonsten,121.1
leen-d-4-3-4-2630-taastrup-01694320___4__3___4,"Leen D 4, 3. 4.",2630,Ejerlejlighed,Tvangsauktion,21-07-2011,376000.0,1,3,"Leen D 4, 3. 4.",Taastrup,N/A,4.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/leen-d-4-3-4-2630-taastrup-01694320___4__3___4,35.0,2630.0,860000.0,Ejerlejlighed,Tagpap med lille hældning,1.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/leen-d-4-3-4-2630-taastrup-01694320___4__3___4,Betonelementer,Ikke oplyst
leen-d-4-3-4-2630-taastrup-01694320___4__3___4,"Leen D 4, 3. 4.",2630,Ejerlejlighed,Fri handel,14-12-2004,617080.0,2,3,"Leen D 4, 3. 4.",Taastrup,N/A,4.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/leen-d-4-3-4-2630-taastrup-01694320___4__3___4,35.0,2630.0,860000.0,Ejerlejlighed,Tagpap med lille hældning,1.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/leen-d-4-3-4-2630-taastrup-01694320___4__3___4,Betonelementer,Ikke oplyst
leen-d-4-3-4-2630-taastrup-01694320___4__3___4,"Leen D 4, 3. 4.",2630,Ejerlejlighed,Fri handel,18-06-2002,512182.0,3,3,"Leen D 4, 3. 4.",Taastrup,N/A,4.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/leen-d-4-3-4-2630-taastrup-01694320___4__3___4,35.0,2630.0,860000.0,Ejerlejlighed,Tagpap med lille hældning,1.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/leen-d-4-3-4-2630-taastrup-01694320___4__3___4,Betonelementer,Ikke oplyst
saven-a-2-2-4-2630-taastrup-01696690___2__2___4,"Saven A 2, 2. 4.",2630,Ejerlejlighed,Tvangsauktion,14-07-2011,485000.0,1,3,"Saven A 2, 2. 4.",Taastrup,N/A,4.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/saven-a-2-2-4-2630-taastrup-01696690___2__2___4,57.0,2630.0,1345000.0,Ejerlejlighed,Tagpap med lille hældning,2.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/saven-a-2-2-4-2630-taastrup-01696690___2__2___4,Betonelementer,Ikke oplyst
saven-a-2-2-4-2630-taastrup-01696690___2__2___4,"Saven A 2, 2. 4.",2630,Ejerlejlighed,Fri handel,22-04-2007,1249000.0,2,3,"Saven A 2, 2. 4.",Taastrup,N/A,4.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/saven-a-2-2-4-2630-taastrup-01696690___2__2___4,57.0,2630.0,1345000.0,Ejerlejlighed,Tagpap med lille hældning,2.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/saven-a-2-2-4-2630-taastrup-01696690___2__2___4,Betonelementer,Ikke oplyst
saven-a-2-2-4-2630-taastrup-01696690___2__2___4,"Saven A 2, 2. 4.",2630,Ejerlejlighed,Fri handel,02-08-2001,725000.0,3,3,"Saven A 2, 2. 4.",Taastrup,N/A,4.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/saven-a-2-2-4-2630-taastrup-01696690___2__2___4,57.0,2630.0,1345000.0,Ejerlejlighed,Tagpap med lille hældning,2.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/saven-a-2-2-4-2630-taastrup-01696690___2__2___4,Betonelementer,Ikke oplyst
vejlebrovej-14c-2635-ishoej-01830850_14c_______,Vejlebrovej 14C,2635,Rækkehus,Tvangsauktion,05-07-2011,1650000.0,1,2,Vejlebrovej 14C,Ishøj,N/A,2.0,Elvarme,Ikke oplyst,/adresse/vejlebrovej-14c-2635-ishoej-01830850_14c_______,138.0,2635.0,2796000.0,Rækkehus,Fibercement herunder asbest,5.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/vejlebrovej-14c-2635-ishoej-01830850_14c_______,Betonelementer,141.35
vejlebrovej-14c-2635-ishoej-01830850_14c_______,Vejlebrovej 14C,2635,Rækkehus,Fri handel,04-12-2006,2917000.0,2,2,Vejlebrovej 14C,Ishøj,N/A,2.0,Elvarme,Ikke oplyst,/adresse/vejlebrovej-14c-2635-ishoej-01830850_14c_______,138.0,2635.0,2796000.0,Rækkehus,Fibercement herunder asbest,5.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/vejlebrovej-14c-2635-ishoej-01830850_14c_______,Betonelementer,141.35
brandhoejgaardsvej-98-2640-hedehusene-01690680__98_______,Brandhøjgårdsvej 98,2640,Villa,Tvangsauktion,05-07-2011,1000000.0,1,2,Brandhøjgårdsvej 98,Hedehusene,N/A,1.0,Varmepumpe,2015,/adresse/brandhoejgaardsvej-98-2640-hedehusene-01690680__98_______,164.0,2640.0,4266000.0,Villa,Fibercement uden asbest,5.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/brandhoejgaardsvej-98-2640-hedehusene-01690680__98_______,Mursten,178.75
brandhoejgaardsvej-98-2640-hedehusene-01690680__98_______,Brandhøjgårdsvej 98,2640,Villa,Fri handel,23-08-2007,2049000.0,2,2,Brandhøjgårdsvej 98,Hedehusene,N/A,1.0,Varmepumpe,2015,/adresse/brandhoejgaardsvej-98-2640-hedehusene-01690680__98_______,164.0,2640.0,4266000.0,Villa,Fibercement uden asbest,5.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/brandhoejgaardsvej-98-2640-hedehusene-01690680__98_______,Mursten,178.75
vejledalen-80-1-th-2635-ishoej-01830854__80__1__th,"Vejledalen 80, 1. th.",2635,Ejerlejlighed,Tvangsauktion,04-07-2011,720000.0,1,3,"Vejledalen 80, 1. th.",Ishøj,N/A,4.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/vejledalen-80-1-th-2635-ishoej-01830854__80__1__th,101.0,2635.0,2181000.0,Ejerlejlighed,Tagpap med lille hældning,3.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/vejledalen-80-1-th-2635-ishoej-01830854__80__1__th,Betonelementer,Ikke oplyst
vejledalen-80-1-th-2635-ishoej-01830854__80__1__th,"Vejledalen 80, 1. th.",2635,Ejerlejlighed,Fri handel,05-09-2005,1355000.0,2,3,"Vejledalen 80, 1. th.",Ishøj,N/A,4.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/vejledalen-80-1-th-2635-ishoej-01830854__80__1__th,101.0,2635.0,2181000.0,Ejerlejlighed,Tagpap med lille hældning,3.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/vejledalen-80-1-th-2635-ishoej-01830854__80__1__th,Betonelementer,Ikke oplyst
vejledalen-80-1-th-2635-ishoej-01830854__80__1__th,"Vejledalen 80, 1. th.",2635,Ejerlejlighed,Fri handel,23-06-1993,365000.0,3,3,"Vejledalen 80, 1. th.",Ishøj,N/A,4.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/vejledalen-80-1-th-2635-ishoej-01830854__80__1__th,101.0,2635.0,2181000.0,Ejerlejlighed,Tagpap med lille hældning,3.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/vejledalen-80-1-th-2635-ishoej-01830854__80__1__th,Betonelementer,Ikke oplyst
saven-b-1-2-4-2630-taastrup-01696692___1__2___4,"Saven B 1, 2. 4.",2630,Ejerlejlighed,Tvangsauktion,28-06-2011,505000.0,1,3,"Saven B 1, 2. 4.",Taastrup,N/A,4.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/saven-b-1-2-4-2630-taastrup-01696692___1__2___4,57.0,2630.0,1416000.0,Ejerlejlighed,Tagpap med lille hældning,2.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/saven-b-1-2-4-2630-taastrup-01696692___1__2___4,Betonelementer,Ikke oplyst
saven-b-1-2-4-2630-taastrup-01696692___1__2___4,"Saven B 1, 2. 4.",2630,Ejerlejlighed,Fri handel,13-12-2004,830000.0,2,3,"Saven B 1, 2. 4.",Taastrup,N/A,4.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/saven-b-1-2-4-2630-taastrup-01696692___1__2___4,57.0,2630.0,1416000.0,Ejerlejlighed,Tagpap med lille hældning,2.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/saven-b-1-2-4-2630-taastrup-01696692___1__2___4,Betonelementer,Ikke oplyst
saven-b-1-2-4-2630-taastrup-01696692___1__2___4,"Saven B 1, 2. 4.",2630,Ejerlejlighed,Fri handel,29-01-1998,432000.0,3,3,"Saven B 1, 2. 4.",Taastrup,N/A,4.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/saven-b-1-2-4-2630-taastrup-01696692___1__2___4,57.0,2630.0,1416000.0,Ejerlejlighed,Tagpap med lille hældning,2.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/saven-b-1-2-4-2630-taastrup-01696692___1__2___4,Betonelementer,Ikke oplyst
nordre-ringvej-90-2600-glostrup-01610358__90_______,Nordre Ringvej 90,2600,Villa,Tvangsauktion,28-06-2011,1700000.0,1,3,Nordre Ringvej 90,Glostrup,N/A,1.0,Centralvarme med én fyringsenhed,1984,/adresse/nordre-ringvej-90-2600-glostrup-01610358__90_______,158.0,2600.0,3944000.0,Villa,Tegl,5.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/nordre-ringvej-90-2600-glostrup-01610358__90_______,Mursten,192.3
nordre-ringvej-90-2600-glostrup-01610358__90_______,Nordre Ringvej 90,2600,Villa,Fri handel,19-09-2005,2595000.0,2,3,Nordre Ringvej 90,Glostrup,N/A,1.0,Centralvarme med én fyringsenhed,1984,/adresse/nordre-ringvej-90-2600-glostrup-01610358__90_______,158.0,2600.0,3944000.0,Villa,Tegl,5.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/nordre-ringvej-90-2600-glostrup-01610358__90_______,Mursten,192.3
nordre-ringvej-90-2600-glostrup-01610358__90_______,Nordre Ringvej 90,2600,Villa,Fri handel,30-04-1999,1460000.0,3,3,Nordre Ringvej 90,Glostrup,N/A,1.0,Centralvarme med én fyringsenhed,1984,/adresse/nordre-ringvej-90-2600-glostrup-01610358__90_______,158.0,2600.0,3944000.0,Villa,Tegl,5.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/nordre-ringvej-90-2600-glostrup-01610358__90_______,Mursten,192.3
plovheldvej-9-2650-hvidovre-01676481___9_______,Plovheldvej 9,2650,Villa,Tvangsauktion,21-06-2011,2100000.0,1,3,Plovheldvej 9,Hvidovre,N/A,1.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/plovheldvej-9-2650-hvidovre-01676481___9_______,105.0,2650.0,6180000.0,Villa,Tagpap med stor hældning,4.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/plovheldvej-9-2650-hvidovre-01676481___9_______,Mursten,146.9
plovheldvej-9-2650-hvidovre-01676481___9_______,Plovheldvej 9,2650,Villa,Fri handel,06-01-1997,1130546.0,2,3,Plovheldvej 9,Hvidovre,N/A,1.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/plovheldvej-9-2650-hvidovre-01676481___9_______,105.0,2650.0,6180000.0,Villa,Tagpap med stor hældning,4.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/plovheldvej-9-2650-hvidovre-01676481___9_______,Mursten,146.9
plovheldvej-9-2650-hvidovre-01676481___9_______,Plovheldvej 9,2650,Villa,Fri handel,09-08-1994,720000.0,3,3,Plovheldvej 9,Hvidovre,N/A,1.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/plovheldvej-9-2650-hvidovre-01676481___9_______,105.0,2650.0,6180000.0,Villa,Tagpap med stor hældning,4.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/plovheldvej-9-2650-hvidovre-01676481___9_______,Mursten,146.9
vejlebrovej-106-3-th-2635-ishoej-01830850_106__3__th,"Vejlebrovej 106, 3. th.",2635,Ejerlejlighed,Tvangsauktion,15-06-2011,850000.0,1,3,"Vejlebrovej 106, 3. th.",Ishøj,N/A,4.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/vejlebrovej-106-3-th-2635-ishoej-01830850_106__3__th,85.0,2635.0,2217000.0,Ejerlejlighed,Tagpap med lille hældning,3.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/vejlebrovej-106-3-th-2635-ishoej-01830850_106__3__th,Betonelementer,Ikke oplyst
vejlebrovej-106-3-th-2635-ishoej-01830850_106__3__th,"Vejlebrovej 106, 3. th.",2635,Ejerlejlighed,Fri handel,23-10-2001,963536.0,2,3,"Vejlebrovej 106, 3. th.",Ishøj,N/A,4.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/vejlebrovej-106-3-th-2635-ishoej-01830850_106__3__th,85.0,2635.0,2217000.0,Ejerlejlighed,Tagpap med lille hældning,3.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/vejlebrovej-106-3-th-2635-ishoej-01830850_106__3__th,Betonelementer,Ikke oplyst
vejlebrovej-106-3-th-2635-ishoej-01830850_106__3__th,"Vejlebrovej 106, 3. th.",2635,Ejerlejlighed,Fri handel,22-04-2000,717000.0,3,3,"Vejlebrovej 106, 3. th.",Ishøj,N/A,4.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/vejlebrovej-106-3-th-2635-ishoej-01830850_106__3__th,85.0,2635.0,2217000.0,Ejerlejlighed,Tagpap med lille hældning,3.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/vejlebrovej-106-3-th-2635-ishoej-01830850_106__3__th,Betonelementer,Ikke oplyst
topperne-12-1-12-2620-albertslund-01650532__12__1__12,"Topperne 12, 1. 12.",2620,Ejerlejlighed,Tvangsauktion,14-06-2011,575000.0,1,3,"Topperne 12, 1. 12.",Albertslund,N/A,4.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/topperne-12-1-12-2620-albertslund-01650532__12__1__12,49.0,2620.0,1222000.0,Ejerlejlighed,Fibercement herunder asbest,2.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/topperne-12-1-12-2620-albertslund-01650532__12__1__12,Betonelementer,Ikke oplyst
topperne-12-1-12-2620-albertslund-01650532__12__1__12,"Topperne 12, 1. 12.",2620,Ejerlejlighed,Fri handel,02-10-2007,1148000.0,2,3,"Topperne 12, 1. 12.",Albertslund,N/A,4.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/topperne-12-1-12-2620-albertslund-01650532__12__1__12,49.0,2620.0,1222000.0,Ejerlejlighed,Fibercement herunder asbest,2.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/topperne-12-1-12-2620-albertslund-01650532__12__1__12,Betonelementer,Ikke oplyst
topperne-12-1-12-2620-albertslund-01650532__12__1__12,"Topperne 12, 1. 12.",2620,Ejerlejlighed,Fri handel,19-03-2003,750000.0,3,3,"Topperne 12, 1. 12.",Albertslund,N/A,4.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/topperne-12-1-12-2620-albertslund-01650532__12__1__12,49.0,2620.0,1222000.0,Ejerlejlighed,Fibercement herunder asbest,2.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/topperne-12-1-12-2620-albertslund-01650532__12__1__12,Betonelementer,Ikke oplyst
vejlegaardsparken-40-0-2-2665-vallensbaek-strand-01879267__40_st___2,"Vejlegårdsparken 40, st. 2.",2665,Ejerlejlighed,Tvangsauktion,14-06-2011,320000.0,1,3,"Vejlegårdsparken 40, st. 2.",Vallensbæk Strand,N/A,3.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/vejlegaardsparken-40-0-2-2665-vallensbaek-strand-01879267__40_st___2,47.0,2665.0,1209000.0,Ejerlejlighed,Tagpap med lille hældning,2.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/vejlegaardsparken-40-0-2-2665-vallensbaek-strand-01879267__40_st___2,Betonelementer,Ikke oplyst
vejlegaardsparken-40-0-2-2665-vallensbaek-strand-01879267__40_st___2,"Vejlegårdsparken 40, st. 2.",2665,Ejerlejlighed,Fri handel,14-09-1998,378860.0,2,3,"Vejlegårdsparken 40, st. 2.",Vallensbæk Strand,N/A,3.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/vejlegaardsparken-40-0-2-2665-vallensbaek-strand-01879267__40_st___2,47.0,2665.0,1209000.0,Ejerlejlighed,Tagpap med lille hældning,2.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/vejlegaardsparken-40-0-2-2665-vallensbaek-strand-01879267__40_st___2,Betonelementer,Ikke oplyst
vejlegaardsparken-40-0-2-2665-vallensbaek-strand-01879267__40_st___2,"Vejlegårdsparken 40, st. 2.",2665,Ejerlejlighed,Fri handel,06-06-1994,220000.0,3,3,"Vejlegårdsparken 40, st. 2.",Vallensbæk Strand,N/A,3.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/vejlegaardsparken-40-0-2-2665-vallensbaek-strand-01879267__40_st___2,47.0,2665.0,1209000.0,Ejerlejlighed,Tagpap med lille hældning,2.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/vejlegaardsparken-40-0-2-2665-vallensbaek-strand-01879267__40_st___2,Betonelementer,Ikke oplyst
brostykkevej-121-0-5-2650-hvidovre-01671194_121_st___5,"Brostykkevej 121, st. 5.",2650,Ejerlejlighed,Tvangsauktion,07-06-2011,335000.0,1,1,"Brostykkevej 121, st. 5.",Hvidovre,N/A,3.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/brostykkevej-121-0-5-2650-hvidovre-01671194_121_st___5,48.0,2650.0,1543000.0,Ejerlejlighed,Tagpap med stor hældning,1.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/brostykkevej-121-0-5-2650-hvidovre-01671194_121_st___5,Mursten,Ikke oplyst
roedovre-parkvej-179-0-mf-2610-roedovre-01750702_179_st__mf,"Rødovre Parkvej 179, st. mf.",2610,Ejerlejlighed,Tvangsauktion,07-06-2011,230000.0,1,3,"Rødovre Parkvej 179, st. mf.",Rødovre,N/A,4.0,Fjernvarme/blokvarme,2022,/adresse/roedovre-parkvej-179-0-mf-2610-roedovre-01750702_179_st__mf,32.0,2610.0,1014000.0,Ejerlejlighed,Tagpap med stor hældning,1.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/roedovre-parkvej-179-0-mf-2610-roedovre-01750702_179_st__mf,Mursten,Ikke oplyst
roedovre-parkvej-179-0-mf-2610-roedovre-01750702_179_st__mf,"Rødovre Parkvej 179, st. mf.",2610,Ejerlejlighed,Fri handel,21-02-1999,340000.0,2,3,"Rødovre Parkvej 179, st. mf.",Rødovre,N/A,4.0,Fjernvarme/blokvarme,2022,/adresse/roedovre-parkvej-179-0-mf-2610-roedovre-01750702_179_st__mf,32.0,2610.0,1014000.0,Ejerlejlighed,Tagpap med stor hældning,1.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/roedovre-parkvej-179-0-mf-2610-roedovre-01750702_179_st__mf,Mursten,Ikke oplyst
roedovre-parkvej-179-0-mf-2610-roedovre-01750702_179_st__mf,"Rødovre Parkvej 179, st. mf.",2610,Ejerlejlighed,Fri handel,30-03-1997,150000.0,3,3,"Rødovre Parkvej 179, st. mf.",Rødovre,N/A,4.0,Fjernvarme/blokvarme,2022,/adresse/roedovre-parkvej-179-0-mf-2610-roedovre-01750702_179_st__mf,32.0,2610.0,1014000.0,Ejerlejlighed,Tagpap med stor hældning,1.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/roedovre-parkvej-179-0-mf-2610-roedovre-01750702_179_st__mf,Mursten,Ikke oplyst
rebaek-soepark-11-3-mf-2650-hvidovre-01676690__11__3__mf,"Rebæk Søpark 11, 3. mf.",2650,Ejerlejlighed,Tvangsauktion,07-06-2011,425000.0,1,2,"Rebæk Søpark 11, 3. mf.",Hvidovre,N/A,7.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/rebaek-soepark-11-3-mf-2650-hvidovre-01676690__11__3__mf,70.0,2650.0,2233000.0,Ejerlejlighed,Tagpap med stor hældning,2.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/rebaek-soepark-11-3-mf-2650-hvidovre-01676690__11__3__mf,Mursten,Ikke oplyst
rebaek-soepark-11-3-mf-2650-hvidovre-01676690__11__3__mf,"Rebæk Søpark 11, 3. mf.",2650,Ejerlejlighed,Fri handel,05-09-1997,460000.0,2,2,"Rebæk Søpark 11, 3. mf.",Hvidovre,N/A,7.0,Fjernvarme/blokvarme,Ikke oplyst,/adresse/rebaek-soepark-11-3-mf-2650-hvidovre-01676690__11__3__mf,70.0,2650.0,2233000.0,Ejerlejlighed,Tagpap med stor hældning,2.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/rebaek-soepark-11-3-mf-2650-hvidovre-01676690__11__3__mf,Mursten,Ikke oplyst
stadionvej-43-0-13-2600-glostrup-01610462__43_st__13,"Stadionvej 43, st. 13.",2600,Ejerlejlighed,Tvangsauktion,07-06-2011,1660000.0,1,2,"Stadionvej 43, st. 13.",Glostrup,N/A,3.0,Fjernvarme/blokvarme,1992,/adresse/stadionvej-43-0-13-2600-glostrup-01610462__43_st__13,101.0,2600.0,2810000.0,Ejerlejlighed,Fibercement herunder asbest,4.0,2025-04-27,boligsiden,https://www.boligsiden.dk/adresse/stadionvej-43-0-13-2600-glostrup-01610462__43_st__13,Mursten,Ikke oplyst
